,aw3d30_wgs84_Araca,aw3d30_slope_Araca
1103,60.19372434,1.040516
1104,NaN,NaN
1105,32.18165487,1.35607
1106,35.19535987,1.678434
1107,52.11857316,0.3280516
1108,56.86020992,3.623906
1109,54.9985575,0.3296739
1110,52.04293224,4.558984
1111,23.32648118,1.042047
1112,66.32028448,1.676643
1113,NaN,NaN
1114,NaN,NaN
1115,NaN,NaN
1116,NaN,NaN
1117,NaN,NaN
1118,NaN,NaN
1119,59.55746299,1.180079
1120,NaN,NaN
1121,NaN,NaN
1122,168.72200754,13.27595
1123,NaN,NaN
1124,NaN,NaN
1125,36.85426148,2.198831
1126,45.65211009,1.636561
1127,74.83093571,1.042033
1128,65.38850991,2.386265
1129,NaN,NaN
1130,58.12260844,2.198709
1131,NaN,NaN
1132,NaN,NaN
1133,NaN,NaN
1134,32.26940123,2.10989
1135,42.03038433,6.234471
1136,34.05917939,2.0009
1137,NaN,NaN
1138,NaN,NaN
1139,109.64520891,0.658277
1140,NaN,NaN
1141,NaN,NaN
1142,60.87387926,3.702015
1143,72.37951667,1.188555
1144,57.66256028,1.85104
1145,71.39799108,4.676434
1146,77.5669028,2.651062
1147,51.03886272,2.387925
1148,74.46605533,2.508204
1149,61.43703234,1.038078
1150,62.61089048,1.315507
1151,27.1755124,1.356647
1152,NaN,NaN
1153,48.59960362,5.617145
1154,NaN,NaN
1155,51.90839968,1.351877
1156,57.69817768,0.4666667
1157,NaN,NaN
1158,75.44539325,2.628168
1159,NaN,NaN
1160,1220.29006962,3.974726
1161,54.51759164,2.555521
1162,70.38983809,1.773242
1163,NaN,NaN
1164,53.14845847,3.089253
1165,NaN,NaN
1166,NaN,NaN
1167,NaN,NaN
1168,53.73374739,2.626891
1169,NaN,NaN
1170,NaN,NaN
1171,33.22199636,13.72958
1172,52.95482626,4.25548
1173,30.2736228,1.353791
1174,147.70762969,21.87433
1175,36.25912843,NaN
1176,42.06012563,2.198743
1177,48.55163679,2.323897
1178,41.82569723,0.7319932
1179,NaN,NaN
1180,NaN,NaN
1181,NaN,NaN
1182,64.76155862,1.674065
1183,37.12325775,0.328085
1184,NaN,NaN
1185,55.71610993,1.772601
1186,NaN,NaN
1187,66.75517281,1.674024
1188,NaN,NaN
1189,67.1424682,4.632514
1190,NaN,NaN
1191,54.54322414,2.298787
1192,30.01094605,3.282431
1193,32.00185597,0.3276954
1194,89.47579089,2.095714
1195,62.67997546,1.188565
1196,NaN,NaN
1197,50.73166591,2.655442
1198,NaN,NaN
1199,NaN,NaN
1200,NaN,NaN
1201,70.52613736,0.9328654
1202,56.39295048,2.082694
1203,73.80428208,0.9253752
1204,NaN,NaN
1205,48.91275835,2.387937
1206,NaN,NaN
1207,30.9836726,1.911202
1208,39.66405454,1.036104
1209,NaN,NaN
1210,88.32838107,3.121945
1211,40.3171408,3.34248
1212,34.9452876,2.711704
1213,NaN,NaN
1214,NaN,NaN
1215,56.89660976,1.39068
1216,NaN,NaN
1217,37.81288918,1.638679
1218,483.38694647,28.28792
1219,NaN,NaN
1220,58.76183968,0.328029
1221,NaN,NaN
1222,33.90447462,0.6582236
1223,52.90872167,2.395215
1224,NaN,NaN
1225,NaN,NaN
1226,55.59591696,0.7341603
1227,NaN,NaN
1228,66.14709982,1.18009
1229,46.04169287,1.672208
1230,149.74853252,18.14925
1231,NaN,NaN
1232,62.79413975,1.773614
1233,27.16820305,1.313346
1234,35.17081114,4.157427
1235,64.60910741,0.7362447
1236,42.02656927,4.140534
1237,75.94039331,0.656728
1238,29.88946986,4.278935
1239,67.64782247,1.315046
1240,66.94107351,3.241373
1241,43.75840726,3.120455
1242,NaN,NaN
1243,52.40451421,0.3296541
1244,NaN,NaN
1245,NaN,NaN
1246,41.07829698,0.00134387
1247,NaN,NaN
1248,51.95715318,2.5741
1249,NaN,NaN
1250,77.60720066,1.864985
1251,35.90918525,0.4642818
1252,35.12763461,0.9864438
1253,58.59055042,0.6567142
1254,61.59704815,1.313488
1255,45.08960135,0.3276653
1256,46.37407669,2.388141
1257,29.17330183,1.766325
1258,48.58193798,0.6583841
1259,NaN,NaN
1260,33.87791969,1.766069
1261,414.73523648,12.42652
1262,33.37729418,4.290207
1263,55.2919213,2.396366
1264,NaN,NaN
1265,NaN,NaN
1266,78.50810143,6.072655
1267,56.33049925,1.466579
1268,NaN,NaN
1269,45.26843242,6.308795
1270,NaN,NaN
1271,67.62766683,1.678471
1272,52.04792988,0.00118078
1273,NaN,NaN
1274,34.96545845,0.4666485
1275,NaN,NaN
1276,57.44323427,6.51745
1277,47.85043199,1.638646
1278,NaN,NaN
1279,43.59060831,2.074471
1280,54.20257137,1.636326
1281,59.74943668,0.7367591
1282,51.3742779,4.1004
1283,NaN,NaN
1284,70.48217511,1.638733
1285,32.98858965,0.9864426
1286,41.19628904,10.76118
1287,59.79453459,2.557957
1288,NaN,NaN
1289,48.82058383,2.972379
1290,NaN,NaN
1291,39.67829919,0.7367467
1292,NaN,NaN
1293,40.79372247,3.032508
1294,54.0338824,1.473378
1295,32.69245784,1.648026
1296,57.92148552,2.81464
1297,NaN,NaN
1298,39.10391269,2.082125
1299,NaN,NaN
1300,55.89495657,0.9252794
1301,54.5511303,2.072672
1302,295.49765738,22.45031
1303,47.41738896,3.015996
1304,51.88361081,1.47281
1305,78.17263048,3.731213
1306,NaN,NaN
1307,57.92498494,0.7342014
1308,99.0389221,13.11604
1309,50.87849112,1.315551
1310,NaN,NaN
1311,70.63439458,1.399083
1312,70.41049832,0.7339576
1313,NaN,NaN
1314,53.93336601,1.996912
1315,54.13103018,1.64764
1316,NaN,NaN
1317,44.62665256,3.701937
1318,55.72636739,1.99956
1319,66.39145187,2.62817
1320,NaN,NaN
1321,36.84002345,1.677154
1322,59.65407037,1.766282
1323,46.03210968,0.00118674
1324,1080.35683956,2.626629
1325,53.73776579,3.089447
1326,NaN,NaN
1327,52.7546943,1.970022
1328,33.75598223,2.646357
1329,72.28254125,2.325864
1330,NaN,NaN
1331,NaN,NaN
1332,NaN,NaN
1333,NaN,NaN
1334,67.3481829,0.4620678
1335,25.38777918,3.560841
1336,54.45138992,3.297826
1337,42.8895727,5.619547
1338,36.83977425,3.121815
1339,1092.30121253,1.473992
1340,NaN,NaN
1341,NaN,NaN
1342,75.46614558,2.29849
1343,NaN,NaN
1344,NaN,NaN
1345,47.01383882,0.00119224
1346,78.23561161,1.638755
1347,82.27954168,2.798992
1348,80.23058764,NaN
1349,58.69802161,1.313301
1350,NaN,NaN
1351,46.88311281,5.3563
1352,NaN,NaN
1353,80.62450791,1.851367
1354,NaN,NaN
1355,47.02247864,2.641375
1356,NaN,NaN
1357,42.65258388,0.329753
1358,NaN,NaN
1359,138.41137417,0.9849859
1360,44.03582021,3.281813
1361,78.42882542,2.655499
1362,41.03520407,0.6578346
1363,NaN,NaN
1364,52.95990103,2.300419
1365,NaN,NaN
1366,83.02456576,3.538816
1367,55.84653696,4.641145
1368,58.24334217,0.4620659
1369,58.74086981,2.081646
1370,NaN,NaN
1371,51.05301841,1.474057
1372,47.5051699,2.074497
1373,55.1448361,0.6579053
1374,39.60757036,1.641898
1375,54.86708906,2.196405
1376,NaN,NaN
1377,56.81956832,0.7339652
1378,40.91591773,1.357738
1379,NaN,NaN
1380,59.08072957,2.321705
1381,NaN,NaN
1382,NaN,NaN
1383,NaN,NaN
1384,52.01429561,0.6567354
1385,NaN,NaN
1386,65.26456411,1.188429
1387,40.71867455,3.974072
1388,49.92357545,1.040533
1389,50.86188298,2.976698
1390,NaN,NaN
1391,NaN,NaN
1392,49.38441776,0.6582842
1393,54.24292368,1.643443
1394,34.13946959,1.921346
1395,NaN,NaN
1396,40.80153638,2.557815
1397,NaN,NaN
1398,67.19888237,4.186636
1399,NaN,NaN
1400,44.03915354,1.035778
1401,NaN,NaN
1402,78.20502549,3.834365
1403,43.91526329,NaN
1404,56.09989539,1.466542
1405,35.58727589,0.7319452
1406,74.69192505,2.77858
1407,50.47851887,2.508112
1408,38.30268595,NaN
1409,NaN,NaN
1410,NaN,NaN
1411,53.63152855,0.9864945
1412,110.04362316,2.39588
1413,55.65230584,0.4620006
1414,37.12173596,0.7374094
1415,73.15843324,2.095604
1416,NaN,NaN
1417,NaN,NaN
1418,62.31359669,3.832034
1419,53.29988639,0.7369169
1420,47.28878839,2.944813
1421,49.20321181,3.678655
1422,NaN,NaN
1423,45.39132091,0.4644243
1424,71.00459714,0.3276866
1425,37.00001814,0.9849688
1426,54.54570114,1.464253
1427,NaN,NaN
1428,NaN,NaN
1429,NaN,NaN
1430,NaN,NaN
1431,34.02960462,0.4642925
1432,37.22011702,1.642251
1433,NaN,NaN
1434,84.58204969,2.375498
1435,36.25204746,0.9328865
1436,54.35318507,1.464527
1437,NaN,NaN
1438,NaN,NaN
1439,49.03951456,0.7367814
1440,54.56751502,0.736133
1441,69.86275286,1.041043
1442,NaN,NaN
1443,55.55445498,2.072383
1444,63.68061709,1.678377
1445,52.26861164,1.313804
1446,NaN,NaN
1447,51.33882162,0.4620237
1448,57.89606699,0.736739
1449,1122.41142486,6.624654
1450,NaN,NaN
1451,NaN,NaN
1452,74.36327691,1.466873
1453,93.98655399,3.343089
1454,45.7060089,2.21022
1455,NaN,NaN
1456,39.05613762,0.7339998
1457,59.71509244,1.764047
1458,1054.26420842,2.626645
1459,28.18691701,2.313812
1460,60.84115092,4.82651
1461,47.95023677,3.611597
1462,34.81799109,0.3292496
1463,NaN,NaN
1464,97.61514226,1.39069
1465,76.4395052,2.507653
1466,61.82556501,1.464275
1467,60.04146351,1.036261
1468,65.17816603,2.970303
1469,NaN,NaN
1470,63.75368697,3.540841
1471,49.39327224,1.636485
1472,37.99633405,3.261208
1473,43.35549414,2.800845
1474,66.32720351,1.909076
1475,109.62284927,2.300066
1476,40.05758022,6.431691
1477,44.73228827,2.650528
1478,58.80739101,1.474033
1479,50.34526803,0.6579126
1480,NaN,NaN
1481,NaN,NaN
1482,61.86442446,1.908988
1483,76.39572856,2.626554
1484,64.97529025,1.035988
1485,47.45955831,0.9869683
1486,54.52399377,2.198732
1487,35.85780197,0.4660775
1488,38.74636645,0.4620993
1489,NaN,NaN
1490,47.64030386,3.816891
1491,49.04021925,2.506762
1492,NaN,NaN
1493,51.11359408,3.031941
1494,62.64845065,1.315513
1495,54.66208472,0.656155
1496,51.49747195,0.7339274
1497,44.19047926,1.638657
1498,74.82247441,1.864506
1499,60.13269271,2.494336
1500,49.04789926,0.986513
1501,41.80511141,7.194397
1502,47.11408917,2.298337
1503,73.4978731,9.346028
1504,53.26295989,1.464366
1505,NaN,NaN
1506,85.58212417,6.463132
1507,35.75150096,1.041052
1508,502.4527663,34.8774
1509,NaN,NaN
1510,28.7964971,0.9868062
1511,40.57585008,0.00114087
1512,55.64981102,2.330111
1513,NaN,NaN
1514,84.30720452,0.4666305
1515,NaN,NaN
1516,46.30555505,7.329877
1517,48.59756664,0.925249
1518,NaN,NaN
1519,75.48968669,0.3276392
1520,50.88685127,3.271087
1521,NaN,NaN
1522,63.00392421,3.016347
1523,NaN,NaN
1524,64.4457391,1.356124
1525,62.69368633,1.473325
1526,58.72460142,4.933067
1527,NaN,NaN
1528,NaN,NaN
1529,NaN,NaN
1530,51.63473085,0.9251885
1531,59.0155992,1.643496
1532,80.77349837,1.642336
1533,102.06516828,4.707236
1534,40.18736331,1.997211
1535,NaN,NaN
1536,37.02166096,1.466449
1537,66.39818987,1.18244
1538,75.34365475,0.9329078
1539,1066.1963728,17.63251
1540,60.97935782,2.50663
1541,48.16835037,4.053247
1542,NaN,NaN
1543,NaN,NaN
1544,74.52455492,2.316355
1545,NaN,NaN
1546,NaN,NaN
1547,NaN,NaN
1548,51.01207628,0.4660088
1549,NaN,NaN
1550,53.76866767,1.356192
1551,NaN,NaN
1552,NaN,NaN
1553,NaN,NaN
1554,NaN,NaN
1555,51.21541206,2.330739
1556,42.91602419,5.503753
1557,70.74529241,0.4665986
1558,45.63029168,1.851235
1559,54.63197686,1.995548
1560,45.79542365,0.7369422
1561,NaN,NaN
1562,47.54711455,1.03595
1563,NaN,NaN
1564,31.08221355,0.00111944
1565,86.7184615,1.038064
1566,54.02937917,0.3276349
1567,NaN,NaN
1568,NaN,NaN
1569,NaN,NaN
1570,71.33068265,2.646857
1571,60.86919367,3.240729
1572,46.00241792,2.388327
1573,NaN,NaN
1574,NaN,NaN
1575,48.08692742,1.399089
1576,33.77668598,1.772745
1577,NaN,NaN
1578,48.20566536,1.35787
1579,NaN,NaN
1580,80.36764813,2.082175
1581,43.19935954,7.053114
1582,52.87887302,1.037986
1583,52.70723297,1.035819
1584,NaN,NaN
1585,NaN,NaN
1586,85.22333858,2.508176
1587,42.77406838,5.90248
1588,NaN,NaN
1589,58.93448397,0.7360957
1590,75.23189947,2.507631
1591,55.92132562,2.196525
1592,73.3358502,2.815246
1593,80.06542317,0.4644045
1594,51.35262659,1.764058
1595,49.85567174,2.330086
1596,55.992567,2.209473
1597,NaN,NaN
1598,55.78232082,1.390664
1599,105.51807438,5.299652
1600,53.10066451,0.00135129
1601,33.87338523,0.3295812
1602,32.96894117,0.7337969
1603,55.42581784,0.00123307
1604,NaN,NaN
1605,49.08958231,6.944773
1606,NaN,NaN
1607,34.05354465,0.9252045
1608,NaN,NaN
1609,57.1073953,1.313398
1610,46.4671173,1.353917
1611,52.87971746,0.6564009
1612,60.9354571,1.036037
1613,74.80915823,1.864965
1614,62.04756799,1.911153
1615,50.61340055,NaN
1616,82.72791569,1.390678
1617,40.5142872,6.609929
1618,51.34699481,0.6562444
1619,51.9669359,0.9869035
1620,NaN,NaN
1621,NaN,NaN
1622,NaN,NaN
1623,79.22155636,2.319494
1624,46.75530269,0.9328458
1625,60.66093259,1.473501
1626,NaN,NaN
1627,NaN,NaN
1628,NaN,NaN
1629,NaN,NaN
1630,56.86584312,1.179979
1631,NaN,NaN
1632,62.18473595,2.324444
1633,NaN,NaN
1634,38.23676286,3.476734
1635,87.55025831,0.9253902
1636,47.85640479,1.970594
1637,56.73067303,1.31552
1638,53.10231259,1.473351
1639,34.86827797,3.106879
1640,NaN,NaN
1641,28.983655,0.3280666
1642,NaN,NaN
1643,NaN,NaN
1644,NaN,NaN
1645,69.13298221,1.473337
1646,43.07850023,2.072656
1647,32.91519866,0.9274411
1648,37.98532895,1.35617
1649,43.06708734,4.290189
1650,NaN,NaN
1651,NaN,NaN
1652,123.60383042,9.133656
1653,NaN,NaN
1654,84.13065687,3.121921
1655,46.36341672,2.641323
1656,59.71036313,0.6579334
1657,57.84298879,3.501345
1658,1045.37189661,4.41308
1659,NaN,NaN
1660,82.96549027,3.729142
1661,35.75084872,1.041984
1662,35.0068115,2.299912
1663,NaN,NaN
1664,22.38213698,1.188383
1665,NaN,NaN
1666,NaN,NaN
1667,46.50548475,3.986908
1668,NaN,NaN
1669,59.01257861,4.634412
1670,49.78573748,1.648494
1671,56.2447213,1.038313
1672,33.02401259,NaN
1673,NaN,NaN
1674,65.26738886,0.3276429
1675,50.42475337,0.9868717
1676,36.96707884,1.356656
1677,34.8209068,0.7374297
1678,64.20940898,3.67475
1679,55.9519489,1.356161
1680,55.8327509,0.7316013
1681,65.59366976,2.09781
1682,NaN,NaN
1683,95.13534341,6.786919
1684,39.13972282,1.6722
1685,NaN,NaN
1686,NaN,NaN
1687,55.9766353,1.31323
1688,NaN,NaN
1689,NaN,NaN
1690,52.13081325,1.864441
1691,78.37772361,1.464538
1692,35.33110031,1.357261
1693,62.38341055,1.472772
1694,34.0669275,2.811808
1695,72.29076946,3.282563
1696,NaN,NaN
1697,NaN,NaN
1698,NaN,NaN
1699,NaN,NaN
1700,94.10530555,1.853662
1701,NaN,NaN
1702,NaN,NaN
1703,44.94910879,4.865034
1704,NaN,NaN
1705,NaN,NaN
1706,77.61841835,1.180246
1707,77.75977788,3.997045
1708,57.82829885,2.313862
1709,36.85855239,0.00108959
1710,NaN,NaN
1711,73.82364993,4.864887
1712,NaN,NaN
1713,58.77782011,1.674012
1714,52.20287781,3.955931
1715,34.83877069,2.834276
1716,57.88557502,0.6579159
1717,35.06402458,0.3292354
1718,37.79706536,2.817259
1719,40.3148437,5.289746
1720,1303.202011,3.628157
1721,NaN,NaN
1722,NaN,NaN
1723,NaN,NaN
1724,908.3051052,26.88346
1725,NaN,NaN
1726,35.83449931,0.9328765
1727,NaN,NaN
1728,69.46834757,2.298837
1729,62.94713192,2.081163
1730,32.79066883,1.314948
1731,NaN,NaN
1732,36.46262027,3.342716
1733,73.48201721,1.038087
1734,41.79749142,1.353843
1735,75.9310894,0.327693
1736,41.81531879,0.7369184
1737,108.91594987,5.255487
1738,NaN,NaN
1739,47.11283663,3.371132
1740,66.50839678,1.315042
1741,59.47687057,2.928022
1742,26.32977813,1.764325
1743,55.65702917,2.506648
1744,33.99066675,0.9253027
1745,54.56283156,0.327708
1746,52.93579115,0.7340808
1747,NaN,NaN
1748,52.37522572,1.353477
1749,NaN,NaN
1750,36.92248577,1.182246
1751,527.67360486,19.99613
1752,56.72802606,4.369205
1753,31.82155089,0.985325
1754,40.24632871,0.00121655
1755,NaN,NaN
1756,NaN,NaN
1757,NaN,NaN
1758,NaN,NaN
1759,33.05670279,5.734532
1760,46.58434583,0.7319224
1761,32.27478727,0.6566876
1762,40.25300306,2.798383
1763,48.77342338,4.865059
1764,NaN,NaN
1765,70.24647199,1.187976
1766,NaN,NaN
1767,47.04512094,0.3296822
1768,136.83112103,29.82194
1769,NaN,NaN
1770,58.46968981,0.00123584
1771,56.48020503,1.772653
1772,55.73497709,0.9251322
1773,55.35322722,2.313746
1774,NaN,NaN
1775,52.28166624,NaN
1776,85.69156617,0.3296277
1777,57.81069446,1.853557
1778,338.64549392,23.08043
1779,53.74353123,0.9328825
1780,NaN,NaN
1781,40.9424917,1.971737
1782,50.54119345,1.764229
1783,37.33733081,1.041042
1784,35.85163407,1.970622
1785,NaN,NaN
1786,45.09951427,1.473506
1787,NaN,NaN
1788,NaN,NaN
1789,58.91454188,2.833449
1790,67.38034173,2.095716
1791,54.40053285,0.00114103
1792,NaN,NaN
1793,87.3711007,2.081156
1794,52.22763584,1.180004
1795,NaN,NaN
1796,33.81971474,0.327727
1797,41.7379612,3.271562
1798,32.09310867,3.561431
1799,43.03021787,0.00120011
1800,NaN,NaN
1801,NaN,NaN
1802,NaN,NaN
1803,NaN,NaN
1804,34.91784655,3.293647
1805,55.55649465,5.268108
1806,56.70061079,1.040456
1807,35.02718174,0.00111249
1808,44.98884414,0.4660552
1809,NaN,NaN
1810,NaN,NaN
1811,53.31243569,1.908962
1812,36.80787339,2.639135
1813,NaN,NaN
1814,94.53749981,5.653828
1815,NaN,NaN
1816,58.46028332,2.199021
1817,43.91221955,1.040613
1818,57.89317406,1.674443
1819,45.88699122,1.315008
1820,231.82334724,18.99388
1821,NaN,NaN
1822,76.5662631,3.107739
1823,51.13773909,3.476669
1824,NaN,NaN
1825,NaN,NaN
1826,64.32293021,2.506792
1827,54.1053944,0.4660437
1828,NaN,NaN
1829,79.49476343,1.351689
1830,NaN,NaN
1831,90.2211245,1.672253
1832,49.77109464,1.911109
1833,77.98122814,3.342755
1834,33.94018671,0.9864388
1835,NaN,NaN
1836,53.65784627,3.353046
1837,73.87751066,2.395867
1838,36.82625957,1.188958
1839,63.42716787,0.3297136
1840,52.87991207,3.526054
1841,32.76633924,2.800734
1842,NaN,NaN
1843,61.43236317,2.319912
1844,NaN,NaN
1845,NaN,NaN
1846,33.69297163,0.7339686
1847,68.39079283,1.91124
1848,105.86273313,0.4642987
1849,54.87820476,0.9276388
1850,NaN,NaN
1851,NaN,NaN
1852,NaN,NaN
1853,49.10318866,0.3280521
1854,93.65410438,4.957815
1855,56.83045704,1.466619
1856,42.62441217,7.546057
1857,54.42643728,1.182276
1858,48.62466667,2.496467
1859,NaN,NaN
1860,91.24450645,2.300114
1861,51.41261178,1.865064
1862,25.00780466,2.712111
1863,NaN,NaN
1864,208.82990036,17.92582
1865,NaN,NaN
1866,1191.22357891,19.84508
1867,70.92626284,1.997053
1868,NaN,NaN
1869,80.66560761,1.188953
1870,45.99758323,7.28171
1871,53.61799032,1.677878
1872,101.55930287,3.992044
1873,42.35044649,3.226649
1874,50.74787625,3.994043
1875,39.08608014,2.00095
1876,49.90881973,3.986224
1877,NaN,NaN
1878,NaN,NaN
1879,35.46350307,0.0011532
1880,47.66464393,5.970405
1881,35.24895743,1.315476
1882,65.4407549,0.7369191
1883,38.78775133,0.00107306
1884,NaN,NaN
1885,40.96594983,2.330751
1886,NaN,NaN
1887,51.36126263,1.764064
1888,NaN,NaN
1889,50.33759539,0.7368766
1890,85.34039795,1.3155
1891,33.01123801,0.00109832
1892,56.58384688,3.226709
1893,64.35859603,1.187968
1894,NaN,NaN
1895,52.08928358,0.7367454
1896,48.08103292,0.3296187
1897,32.03566535,0.9853395
1898,43.79726943,5.813771
1899,73.55996135,1.76625
1900,1223.30053393,3.420157
1901,46.77118713,1.18011
1902,41.84036325,1.313407
1903,125.6071629,5.17147
1904,92.63217325,2.811359
1905,49.77747148,2.812192
1906,72.47352477,3.699844
1907,50.93922234,2.712776
1908,50.10694328,1.677152
1909,51.06562515,0.4643911
1910,NaN,NaN
1911,NaN,NaN
1912,57.40843289,1.63629
1913,31.9610597,0.3276922
1914,52.87712432,2.395794
1915,72.61178917,1.041044
1916,83.65878947,2.319963
1917,58.00764164,1.997023
1918,NaN,NaN
1919,31.05248294,3.106907
1920,NaN,NaN
1921,NaN,NaN
1922,NaN,NaN
1923,NaN,NaN
1924,103.85570291,1.398538
1925,70.09930458,7.912373
1926,41.40557824,NaN
1927,56.07201756,2.796145
1928,71.3169116,1.036271
1929,NaN,NaN
1930,62.51985525,1.399078
1931,NaN,NaN
1932,34.25302157,1.643419
1933,NaN,NaN
1934,NaN,NaN
1935,45.50041616,1.038339
1936,62.1196121,3.679935
1937,37.78566719,2.000901
1938,40.32614074,2.110777
1939,NaN,NaN
1940,52.60241777,2.097852
1941,53.08724236,1.182228
1942,52.24881591,0.4660153
1943,39.54501356,9.160705
1944,73.31596314,1.038105
1945,NaN,NaN
1946,NaN,NaN
1947,NaN,NaN
1948,NaN,NaN
1949,NaN,NaN
1950,55.85738677,0.7318059
1951,NaN,NaN
1952,35.23512399,2.074732
1953,39.19362103,6.429584
1954,46.15014042,4.764695
1955,NaN,NaN
1956,51.76164361,1.188539
1957,NaN,NaN
1958,32.86729097,4.311023
1959,91.67204755,1.388535
1960,77.34447473,4.448466
1961,50.96554047,1.636463
1962,49.8122646,0.3296713
1963,83.27635949,2.396372
1964,54.35645612,3.736434
1965,67.14439524,1.642316
1966,53.80230759,1.31328
1967,NaN,NaN
1968,1090.2983972,2.396285
1969,NaN,NaN
1970,59.34567029,1.313813
1971,NaN,NaN
1972,35.75700672,0.7368846
1973,64.60963805,1.041036
1974,86.45291049,9.029237
1975,NaN,NaN
1976,NaN,NaN
1977,NaN,NaN
1978,52.81327825,7.969058
1979,76.51921888,0.7317222
1980,NaN,NaN
1981,32.045438,1.041487
1982,42.08009814,2.209627
1983,NaN,NaN
1984,NaN,NaN
1985,46.82804121,0.6579103
1986,NaN,NaN
1987,NaN,NaN
1988,207.46014488,20.40605
1989,59.82880618,3.342759
1990,69.44705038,1.357862
1991,53.33996711,2.376456
1992,48.02129607,1.674047
1993,56.7140145,1.643961
1994,NaN,NaN
1995,39.78040971,2.082575
1996,53.77039716,3.302059
1997,38.16020414,8.710184
1998,67.61840395,2.362562
1999,41.14840718,8.189808
2000,33.77270495,2.298458
2001,54.64582123,4.098343
2002,32.20496912,1.971755
2003,NaN,NaN
2004,35.29450133,0.7318666
2005,34.17003129,1.187908
2006,NaN,NaN
2007,78.47991933,0.7369438
2008,NaN,NaN
2009,50.63101216,6.234484
2010,60.12013758,2.210287
2011,NaN,NaN
2012,35.09814915,3.54357
2013,43.46848793,0.4621536
2014,78.56942169,0.4660888
2015,NaN,NaN
2016,60.80312819,3.016138
2017,NaN,NaN
2018,NaN,NaN
2019,NaN,NaN
2020,34.8256578,1.464629
2021,NaN,NaN
2022,60.75325207,1.466857
2023,78.65562154,2.300075
2024,54.35943092,0.736798
2025,64.96137705,1.357332
2026,68.69999031,1.04212
2027,44.94503475,0.00108453
2028,68.34485393,3.023941
2029,53.85577523,2.325339
2030,150.64029462,3.479196
2031,66.34875879,1.472778
2032,42.95961575,3.24218
2033,44.900493,3.224294
2034,1088.26024783,2.703372
2035,43.84058813,0.6584104
2036,49.77332201,0.9323847
2037,60.2174063,2.711603
2038,NaN,NaN
2039,58.72359373,2.08214
2040,83.22688411,3.956408
2041,38.99214132,5.137101
2042,51.51353183,1.357331
2043,80.53125788,6.787276
2044,31.94954313,0.7367715
2045,54.05866902,2.321751
2046,46.0387807,3.479039
2047,52.085518,0.9323279
2048,NaN,NaN
2049,102.13046382,13.49128
2050,NaN,NaN
2051,204.53496292,15.86495
2052,48.80471217,0.00130746
2053,NaN,NaN
2054,55.73193182,3.242245
2055,36.5623286,0.3275729
2056,48.60876388,1.972276
2057,70.26727767,4.370901
2058,73.53201953,1.182461
2059,NaN,NaN
2060,35.97666942,0.9323589
2061,NaN,NaN
2062,NaN,NaN
2063,30.04657416,1.041998
2064,41.74492193,0.7369235
2065,52.54464677,0.9323003
2066,NaN,NaN
2067,50.34195893,1.182401
2068,NaN,NaN
2069,57.708032,2.63918
2070,45.04859358,3.658812
2071,58.85466054,4.701175
2072,NaN,NaN
2073,42.72179231,1.035998
2074,30.97222336,4.318028
2075,45.60753625,4.641108
2076,NaN,NaN
2077,79.30023013,2.196932
2078,82.56024648,1.853673
2079,40.57728987,NaN
2080,46.47956311,2.000089
2081,54.97064297,0.9865013
2082,49.61593945,4.017696
2083,NaN,NaN
2084,79.30999267,2.11078
2085,68.05353763,1.390698
2086,28.00471914,0.3276128
2087,42.14360749,1.180173
2088,NaN,NaN
2089,70.04827228,0.7339412
2090,52.08998148,2.000913
2091,NaN,NaN
2092,118.60583123,12.91221
2093,50.88192506,0.7317341
2094,71.31382718,1.388359
2095,31.26036729,0.9275671
2096,74.07003806,1.357828
2097,53.94134578,0.3296026
2098,46.63579208,1.353556
2099,53.58321165,3.353125
2100,33.85337522,1.357765
2101,67.05021992,8.481083
2102,NaN,NaN
2103,NaN,NaN
2104,82.42966062,1.92084
