,aw3d30_wgs84_RioClaro,aw3d30_slope_RioClaro
8496,840.86094998,6.182803
8497,577.84051671,2.271329
8498,614.68382,2.66754
8499,599.83642886,2.365794
8500,621.01803432,3.079451
8501,775.47610288,4.129467
8502,588.69670095,7.274174
8503,560.85995863,1.770433
8504,734.74749384,8.550909
8505,513.62874825,1.649252
8506,586.21397857,15.44306
8507,668.47262854,6.047187
8508,620.95189778,1.058668
8509,716.55615477,4.423169
8510,707.71259618,1.794938
8511,693.0211408,3.406303
8512,797.10403974,2.730324
8513,647.80672224,3.762922
8514,498.98408729,5.805574
8515,619.99353086,4.119437
8516,610.35560136,7.483119
8517,614.9148628,5.111369
8518,639.1522308,2.534767
8519,610.87713352,3.114462
8520,578.27653066,3.624977
8521,568.90321578,6.500396
8522,627.01422988,5.035764
8523,593.77461208,5.390901
8524,617.02075599,2.391319
8525,608.68750935,2.835163
8526,620.70183815,5.988641
8527,899.84841636,2.849494
8528,554.98535442,5.182712
8529,872.82072979,6.967519
8530,471.44868144,7.18494
8531,671.88219317,3.568458
8532,597.49862499,3.273385
8533,696.43096095,0.7426518
8534,529.65066749,4.478822
8535,589.66784573,5.156179
8536,525.1928511,15.81
8537,679.40346016,4.088664
8538,683.3546635,3.635383
8539,544.16330936,4.875715
8540,647.54507857,2.380981
8541,506.48208143,10.69821
8542,540.54277244,12.45487
8543,615.98635664,3.647511
8544,487.81415997,8.306112
8545,507.23177592,3.758248
8546,635.65779631,2.66349
8547,580.81840137,1.794185
8548,590.12046433,4.817883
8549,619.1243371,5.766278
8550,614.0380815,5.140718
8551,608.56890201,4.478792
8552,491.18620088,6.304819
8553,624.45807447,2.989645
8554,600.80757145,2.790992
8555,898.86495638,6.705388
8556,554.83799069,1.10672
8557,690.46485474,17.61391
8558,536.06315132,5.923993
8559,581.99895121,3.829101
8560,510.54351405,0.7871614
8561,596.6550659,2.664657
8562,708.62902364,5.914635
8563,494.45307477,1.434691
8564,719.34436265,6.383924
8565,626.09045667,8.969884
8566,603.10747044,5.809537
8567,588.74749831,4.630599
8568,583.46241465,3.459157
8569,579.5049798,6.276752
8570,654.79177884,23.43801
8571,769.25523903,4.091092
8572,650.34056723,3.272664
8573,467.64177989,4.722126
8574,541.55516743,5.147925
8575,616.26824158,5.715974
8576,593.75420433,1.057757
8577,631.94630743,1.190048
8578,817.70699799,2.000721
8579,583.23299723,7.128051
8580,571.51597668,3.044033
8581,505.51361472,8.003731
8582,625.17380282,4.863846
8583,834.17935434,3.070978
8584,646.42758385,2.439239
8585,593.03107189,17.89342
8586,511.54904243,7.669905
8587,533.85131025,11.74147
8588,583.47251338,2.211913
8589,613.38135941,3.798697
8590,578.10921241,1.765342
8591,595.92605265,0.4649647
8592,611.89241091,1.765385
8593,996.02699951,7.891968
8594,602.95207711,3.072443
8595,905.21407684,2.048055
8596,726.75221964,11.17389
8597,593.93650017,5.20592
8598,661.59626718,1.794987
8599,653.88795419,0.7884682
8600,655.07356085,9.344659
8601,678.47764471,1.795026
8602,596.50617699,6.492625
8603,505.21672427,5.835371
8604,538.80163555,2.572325
8605,475.34858337,8.833456
8606,680.89594027,0.3423667
8607,532.66413697,5.932455
8608,490.85937435,1.720219
8609,581.83514053,2.437702
8610,733.49769963,16.87619
8611,509.68662923,3.752704
8612,572.87574787,3.860511
8613,613.11076076,4.955522
8614,562.82659518,1.717893
8615,618.75483183,1.576171
8616,607.23354892,1.002224
8617,715.30306779,3.198396
8618,520.80942509,3.941541
8619,639.90503987,17.64434
8620,569.58993595,6.17862
8621,603.49602392,6.738025
8622,622.85112729,1.484365
8623,705.31231269,1.104251
8624,626.32629472,4.54632
8625,609.54144273,0.7425425
8626,859.23247842,4.009961
8627,617.23857539,1.189744
8628,643.10616355,5.283671
8629,615.69169896,3.271851
8630,642.35303475,1.384877
8631,641.79929912,4.149013
8632,649.13116973,1.86289
8633,842.35557146,16.33378
8634,575.73276153,2.061077
8635,643.40681055,7.043799
8636,717.40970448,2.354257
8637,690.68835761,5.132132
8638,612.13969548,8.283218
8639,650.54340553,3.168992
8640,628.14628939,5.823983
8641,480.78239817,4.74809
8642,515.12549318,3.458602
8643,594.84793117,1.484197
8644,602.6024737,2.663754
8645,636.13383895,1.056499
8646,720.40965161,5.481451
8647,671.16219612,0.5000316
8648,532.65445857,7.226667
8649,611.74743361,2.38857
8650,632.0787019,4.543539
8651,644.76764261,2.381051
8652,617.96023058,7.873058
8653,636.06639617,3.753028
8654,841.40320813,5.614784
8655,779.67257139,1.794489
8656,630.12704038,1.432526
8657,558.63719837,3.824486
8658,511.67549882,4.547073
8659,469.50697452,2.771339
8660,654.36770579,2.840461
8661,628.30757878,1.273042
8662,615.39633587,3.101408
8663,574.14018829,1.024448
8664,743.75907542,0.6840991
8665,566.8596685,1.024782
8666,888.24454682,2.792897
8667,462.64088259,3.513116
8668,663.93582411,1.928786
8669,768.25440941,2.965515
8670,629.65726925,2.848005
8671,669.04312108,3.568522
8672,511.28107392,12.49068
8673,838.43738963,3.750622
8674,615.8659076,0.9321742
8675,669.84866087,10.14234
8676,739.52295402,3.764311
8677,618.66533815,0.7850422
8678,573.1738095,4.672228
8679,586.62643723,0.7875069
8680,581.46237975,3.076316
8681,590.59057722,5.392901
8682,596.77829986,2.049271
8683,618.06184527,8.210487
8684,544.5243987,2.539505
8685,533.98919355,4.226419
8686,637.0640831,8.959873
8687,496.36030953,5.033753
8688,905.95937633,39.09466
8689,581.69955339,2.113511
8690,532.63712267,3.932745
8691,514.52778702,10.41295
8692,562.63055988,6.637065
8693,576.92086118,3.770941
8694,617.41967757,1.189921
8695,632.06096201,1.273474
8696,689.66002317,11.30312
8697,664.32011039,1.105363
8698,516.18607989,14.15018
8699,618.30046386,5.536665
8700,660.84371036,5.847444
8701,667.32354164,2.393057
8702,472.83447,3.274442
8703,537.64058544,8.323412
8704,606.94728642,4.039774
8705,599.64578656,5.119495
8706,512.99425504,8.112124
8707,601.82810046,5.933991
8708,720.7659967,8.969226
8709,672.11165633,0.3421885
8710,621.14534449,6.052079
8711,697.65971597,1.928685
8712,634.04095968,8.682528
8713,604.89704053,3.801983
8714,651.03132943,7.13884
8715,641.31309982,0.7411293
8716,650.14251101,5.391174
8717,586.31188361,1.104179
8718,652.26863002,15.16755
8719,484.57312942,1.890417
8720,650.56880917,1.763631
8721,517.194743,4.552603
8722,767.1788995,5.850324
8723,787.54273169,1.366656
8724,624.44699227,3.005953
8725,743.62649489,2.531623
8726,631.0466326,9.128824
8727,602.82217821,3.741781
8728,529.0611288,2.055672
8729,570.92212088,5.101015
8730,664.11621132,3.958943
8731,925.89035515,14.70482
8732,549.58544762,2.737771
8733,570.28914339,9.670816
8734,470.42635728,3.41012
8735,516.28044853,5.056383
8736,605.66219571,4.243106
8737,614.23755926,3.308433
8738,597.8149817,3.706564
8739,565.81878577,3.26671
8740,699.94694042,8.112252
8741,603.48934759,4.110104
8742,626.70089269,5.238901
8743,911.00278596,7.318898
8744,655.61283348,2.842332
8745,561.12384672,12.49838
8746,693.42446608,0.7865778
8747,572.7647452,1.384962
8748,643.03648725,4.483315
8749,601.42348638,9.088603
8750,612.16233306,2.779259
8751,598.87251377,2.260011
8752,642.02826749,6.104003
8753,641.24841906,10.57988
8754,618.99259381,5.201391
8755,905.90398103,4.588599
8756,643.20714072,1.794592
8757,678.37045239,1.927405
8758,612.09672655,9.913919
8759,831.28138465,6.349988
8760,717.52487805,13.39527
8761,601.97140827,9.43721
8762,606.54893397,11.34753
8763,632.86274358,7.706553
8764,820.246371,1.765131
8765,878.83614506,4.773935
8766,533.16029972,5.796794
8767,537.49682879,3.765366
8768,631.92430858,3.620556
8769,558.84925678,4.144387
8770,640.14512097,2.064156
8771,695.13634559,4.610132
8772,686.44729988,5.055477
8773,519.67107357,1.275432
8774,507.1358161,8.143964
8775,591.88050352,3.453347
8776,629.77290411,2.51042
8777,543.50103359,3.704992
8778,643.32193548,7.847644
8779,509.21075202,6.810612
8780,612.15151999,4.301579
8781,638.33398464,1.767169
8782,673.8459382,4.645592
8783,649.14922806,2.773933
8784,664.32435796,6.057065
8785,586.84679899,1.929171
8786,667.524826,2.360079
8787,611.76595203,4.614824
8788,685.01647765,3.035217
8789,507.90901226,3.407705
8790,535.813028,5.32429
8791,662.38811201,1.002036
8792,603.67459901,5.009416
8793,619.99876748,5.483213
8794,797.28408637,2.099703
8795,640.27217203,1.766597
8796,580.22684341,2.667738
8797,799.22929785,1.103097
8798,774.53468441,2.530361
8799,657.25442355,2.532485
8800,665.25612423,2.326221
8801,700.5857092,25.21144
8802,501.66538581,2.365299
8803,615.07847062,4.023094
8804,811.7653654,6.053186
8805,580.14347495,6.00675
8806,809.58449725,6.110446
8807,617.87890752,4.74916
8808,665.76868288,13.77302
8809,616.35929564,1.001546
8810,686.87396607,8.176778
8811,619.89677972,3.255335
8812,762.40936558,6.751493
8813,612.05803358,2.108653
8814,526.35301025,9.671718
8815,735.46930821,1.385227
8816,610.01209687,3.587244
8817,760.05313206,19.26633
8818,742.76008887,3.924056
8819,811.39816499,1.880924
8820,601.97688899,5.034444
8821,590.68103552,0.4649052
8822,669.97760931,3.436907
8823,579.08125235,0.0006874
8824,655.88219486,2.511686
8825,669.62017806,1.86302
8826,574.07057979,5.20207
8827,650.56239116,5.787374
8828,505.6365445,2.327764
8829,820.72564785,2.777027
8830,652.87523987,7.518283
8831,580.91617476,2.847772
8832,513.14492744,7.877283
8833,701.45508996,5.290629
8834,508.36102527,7.82859
8835,829.83549869,11.82712
8836,581.6027449,6.286692
8837,698.62897246,7.136908
8838,597.73575891,0.7885716
8839,509.98642744,7.069568
8840,563.72537487,2.056252
8841,591.4923327,6.243772
8842,617.31156157,1.766766
8843,470.94203558,4.749526
8844,686.44938897,6.213644
8845,730.56302965,24.62769
8846,471.18799475,0.3417796
8847,599.916499,1.884462
8848,507.57248203,5.726508
8849,566.64798529,8.292433
8850,626.89711328,7.763717
8851,851.41837174,14.0041
8852,653.22016183,2.225843
8853,578.8316319,3.767348
8854,560.87670944,5.10922
8855,637.82139636,3.152503
8856,559.08030543,6.619664
8857,624.45676971,1.504218
8858,661.22230521,8.463587
8859,676.55021354,5.440768
8860,458.67790443,6.940036
8861,610.0004321,6.306224
8862,503.34395777,5.804302
8863,697.85279635,6.818653
8864,605.03597998,0.6843295
8865,587.7320601,3.630547
8866,560.965657,2.849796
8867,627.66575376,3.752617
8868,876.79306741,11.04736
8869,616.4711212,6.293293
8870,986.98021704,4.214169
8871,930.47456507,25.34233
8872,918.32701224,4.80532
8873,697.98437664,2.728182
8874,610.06015907,2.262405
8875,580.78654101,3.852583
8876,494.42118533,4.587324
8877,540.94549197,6.498829
8878,648.84979839,3.270869
8879,505.26308765,4.711969
8880,703.14397106,4.817626
8881,575.15837332,2.051815
8882,579.74510039,2.224903
8883,698.02392651,0.6830568
8884,565.03501523,26.60397
8885,619.02013409,5.098517
8886,561.78025705,2.327693
8887,631.28377115,2.39236
8888,600.29199911,1.105783
8889,625.59954084,4.214213
8890,613.24019003,2.966312
8891,620.91386737,3.936177
8892,725.77516073,3.791989
8893,654.82127872,11.77338
8894,568.12226647,5.509553
8895,662.18780075,1.571203
8896,610.69866734,1.498386
8897,676.47316452,5.525072
8898,667.82832164,0.3419823
8899,723.48040328,6.912712
8900,671.22932833,5.346333
8901,566.10949309,6.367321
8902,537.65045348,2.771131
8903,569.96540673,1.057935
8904,569.7009565,2.393949
8905,999.65760462,6.228286
8906,629.27195875,1.433104
8907,568.9187531,5.220268
8908,600.08154972,2.572589
8909,669.82825181,2.053047
8910,558.88245738,3.123271
8911,715.92432566,2.108547
8912,492.55569819,3.775615
8913,626.01851792,5.182899
8914,554.88859155,1.058729
8915,624.49275558,1.50352
8916,902.38281654,4.866412
8917,595.77452187,4.422707
8918,638.79844034,9.927814
8919,515.69831498,6.901022
8920,858.78527101,4.404337
8921,485.92098178,3.496282
8922,727.69154515,22.80704
8923,658.36954221,3.074614
8924,585.32574466,0.00083544
8925,581.83351936,4.041399
8926,760.61279602,4.184636
8927,623.8016688,9.276131
8928,714.98187692,3.257349
8929,626.97006214,1.370414
8930,874.57066479,1.649482
8931,921.04638547,36.90481
8932,510.62006454,4.207814
8933,688.03777778,5.921966
8934,506.56332205,5.86878
8935,609.42458276,4.757469
8936,655.97531021,6.416543
8937,598.00246871,4.784938
8938,637.13466774,8.724733
8939,452.74401033,7.256208
8940,632.19308061,3.747253
8941,526.69686326,7.382787
8942,631.53956111,3.330691
8943,641.92851001,10.86439
8944,538.601496,3.823564
8945,811.49718401,2.570801
8946,609.29910722,4.953823
8947,568.71153453,6.016772
8948,678.73298968,1.716434
8949,457.78933747,2.055316
8950,597.58884256,3.958967
8951,543.7715075,0.3419629
8952,648.63974914,3.111459
8953,542.49922148,3.496061
8954,626.23077365,0.7863354
8955,622.06722491,2.53511
8956,667.81068747,6.973121
8957,696.97982241,1.999028
8958,585.10105988,4.586933
8959,526.57222217,4.430829
8960,650.12997999,1.793325
8961,522.23692164,6.21873
8962,632.14746783,5.132198
8963,575.73935008,5.30674
8964,642.83067742,10.57196
8965,706.64542638,6.050922
8966,532.83640539,11.38156
8967,589.50498554,2.210637
8968,569.82302825,6.522542
8969,579.701339,2.846632
8970,626.35995377,5.616086
8971,572.61998999,2.994289
8972,825.52573964,8.258011
8973,844.59333354,2.205286
8974,675.35444464,2.392607
8975,697.13508362,3.030217
8976,638.0263139,2.102145
8977,639.5427935,3.747214
8978,508.58052926,5.847904
8979,566.56533038,1.397478
8980,682.91346459,1.191471
8981,602.07167532,3.168607
8982,592.89991226,1.001285
8983,545.76718704,5.322725
8984,607.43491756,1.503956
8985,750.50841692,4.021255
8986,609.0495212,12.65781
8987,560.11647299,2.735017
8988,608.43667625,9.709929
8989,529.6131415,6.384066
8990,623.73669452,0.4999507
8991,581.66133803,2.537133
8992,685.86634095,9.816031
8993,767.39549509,0.3423903
8994,614.60560156,0.6836463
8995,614.50538696,1.365927
8996,588.9268961,3.071719
8997,641.01266158,3.034868
8998,544.76748124,1.435342
8999,492.2189138,8.540133
9000,608.88528024,1.366748
9001,780.44839839,8.710225
9002,708.250588,0.6831892
9003,632.11293546,3.527393
9004,566.01652306,4.212479
9005,579.7778102,1.861269
9006,623.32508179,22.1239
9007,515.68978545,4.101204
9008,625.66604575,2.110348
9009,672.31409748,1.43467
9010,645.94062954,6.918182
9011,587.74675463,8.340799
9012,540.90940411,2.327678
9013,566.51654734,5.00407
9014,796.44885234,2.436764
9015,584.02459762,0.7429528
9016,613.93385228,1.647841
9017,527.89199226,3.255169
9018,582.94737087,5.681021
9019,605.58860028,4.401483
9020,655.78526894,3.080266
9021,592.28508309,1.273455
9022,866.50494716,40.88066
9023,625.92592889,1.057679
9024,665.90709601,0.5001359
9025,800.43413852,2.831594
9026,489.57238272,2.213626
9027,629.10762619,4.0907
9028,748.75631592,25.72986
9029,828.8901972,32.39385
9030,661.36790593,1.386251
9031,645.31286193,3.116469
9032,506.93011077,4.021709
9033,528.27212794,3.754289
9034,582.00489626,0.3422226
9035,710.79315167,6.735076
9036,585.87400181,3.586936
9037,676.34754204,9.276829
9038,546.55980659,4.182606
9039,724.40352853,5.788214
9040,619.57765018,4.129431
9041,538.75805717,2.392888
9042,715.01760831,12.6218
9043,604.81652494,3.31758
9044,544.84184524,1.026707
9045,584.20784564,0.3421476
9046,631.90406881,1.717947
9047,611.83824412,4.444973
9048,612.83858912,1.276783
9049,541.49353484,8.000319
9050,506.99866168,1.89238
9051,849.72659739,0.7856797
9052,789.00191562,26.94611
9053,589.75179673,5.475749
9054,629.9553236,1.647861
9055,716.11424532,8.812465
9056,637.77760013,4.320029
9057,536.68592675,5.675828
9058,632.66563698,2.765823
9059,620.24604507,1.397562
9060,811.53761844,1.025628
9061,797.4220648,10.15311
9062,638.2862177,2.534209
9063,666.8859288,3.568591
9064,923.33463827,2.755996
9065,696.94679471,2.439977
9066,525.98235772,2.063396
9067,625.19858516,0.00086615
9068,690.06345928,1.191368
9069,622.06787097,5.245582
9070,571.98780316,1.708731
9071,515.70794857,5.266197
9072,752.93999416,11.58126
9073,491.89486361,3.207149
9074,634.22703865,4.746338
9075,668.48655205,6.048593
9076,605.23750299,3.746414
9077,588.35315843,1.573881
9078,482.86737759,3.295228
9079,604.98850214,0.7428845
9080,621.52843814,2.108685
9081,566.01896723,6.247566
9082,646.94507018,4.011162
9083,639.53066533,18.19494
9084,696.84342101,4.0109
9085,655.33331576,3.768258
9086,626.98234462,3.900866
9087,534.64702908,9.807386
9088,804.36075594,3.582125
9089,694.79829397,5.382124
9090,611.83111472,7.808579
9091,652.53254201,4.079067
9092,691.13503856,8.839007
9093,539.56615627,4.504592
9094,516.41428496,6.138163
9095,507.66088163,3.512411
9096,602.05686081,8.305079
9097,500.17837433,4.812141
9098,643.9734393,2.441375
9099,585.21987948,5.767559
9100,642.85169075,1.387267
9101,563.3837977,2.848026
9102,568.06266778,2.678779
9103,543.68581027,0.5018787
9104,628.02216194,15.62241
9105,663.40013436,7.219205
9106,606.80474273,6.260834
9107,574.73503916,15.2129
9108,867.86307571,4.021235
9109,598.97126298,4.422117
9110,521.90226179,1.720247
9111,599.78315961,7.084359
9112,555.61114907,3.266332
9113,596.88536792,7.475958
9114,778.40309505,5.067582
9115,653.83905688,8.278337
9116,739.4465054,1.430905
9117,645.06699945,3.168328
9118,753.34450668,4.420076
9119,620.94398903,NaN
9120,671.73457652,6.099704
9121,575.59263054,4.964236
9122,629.3883935,1.27407
9123,516.05456195,12.30644
9124,573.7574375,0.7427884
9125,554.84077045,0.6843582
9126,709.12675934,2.010316
9127,627.24522749,2.113031
9128,502.33216598,4.883143
9129,629.98572917,7.456796
9130,765.73408189,4.132299
9131,538.46839844,6.161054
9132,663.92188368,14.81295
9133,588.60860991,6.627642
9134,634.32944428,2.5725
9135,630.00390886,4.770405
9136,614.94034566,2.437901
9137,538.54354228,10.30644
9138,780.57841474,5.777766
9139,506.61913428,0.7882072
9140,916.8933454,5.488746
9141,562.60549898,2.992707
9142,524.06455723,0.3423268
9143,615.79370601,3.071215
9144,633.74112045,1.706468
9145,691.02760042,5.505878
9146,802.50650133,11.12462
9147,526.97009819,3.772789
9148,728.04174411,3.495747
9149,568.03547162,2.110291
9150,905.89687689,4.753257
9151,527.67539573,6.277346
9152,525.95700064,2.554933
9153,566.93390883,2.531766
9154,654.94485939,3.825084
9155,629.03327308,3.530329
9156,567.43800495,6.002181
9157,563.17137739,11.24742
9158,679.11982044,2.542635
9159,523.50472771,3.539015
9160,722.43733048,1.103762
9161,848.85221449,4.478899
9162,583.74677857,6.828754
9163,504.70145992,1.370201
9164,670.03606317,2.053136
9165,766.34461219,10.6421
9166,813.19213707,6.511529
9167,534.71079068,1.718788
9168,747.50634003,14.7728
9169,598.56990706,0.7838401
9170,551.16037179,4.766311
9171,615.99271583,8.226108
9172,633.10806805,7.284605
9173,582.43337813,6.449629
9174,652.81339711,27.51385
9175,639.40203588,3.53341
9176,627.10375233,8.837873
9177,606.70963577,1.862681
