,aster30_wgs84_Iporanga,aster30_slope_Iporanga
6313,938.94595076,10.64015
6314,954.21254081,29.80195
6315,48.79801512,6.83598
6316,800.56358617,3.48576
6317,687.05956382,29.10579
6318,759.71131885,13.50835
6319,684.42047537,2.785002
6320,722.2906023,8.177062
6321,856.79539466,9.302724
6322,682.50963087,34.91903
6323,159.57752091,7.660441
6324,828.17352635,43.82415
6325,797.52385395,12.16528
6326,727.01810352,26.02264
6327,47.61420037,3.238685
6328,183.92739687,8.358598
6329,637.21089751,29.24792
6330,261.87251172,6.264186
6331,1002.32909016,6.836124
6332,915.86937619,17.08347
6333,773.67833316,33.51442
6334,157.41208829,11.1895
6335,819.37736221,8.360501
6336,359.75217923,10.63113
6337,926.09343467,25.51967
6338,862.58287794,15.64148
6339,854.9846581,23.45625
6340,668.94143651,23.06664
6341,936.12863546,28.6608
6342,891.41180369,26.99824
6343,700.41236994,11.97875
6344,821.55203846,14.32883
6345,671.02323512,5.921182
6346,335.23659958,6.19616
6347,725.51740752,10.97315
6348,933.93029958,2.40873
6349,291.75961288,5.478056
6350,322.01961348,23.9084
6351,604.12048431,20.8292
6352,616.44151695,24.61956
6353,619.5859583,23.26332
6354,450.23132543,33.88646
6355,732.44365196,13.02197
6356,360.2917695,17.73841
6357,343.8700758,16.77652
6358,102.95922391,12.70244
6359,682.57569862,10.14768
6360,418.21253856,14.4915
6361,154.86361241,14.79341
6362,102.4712918,9.846044
6363,266.05961979,26.59813
6364,746.28723814,16.98231
6365,580.31853824,29.94251
6366,812.78272644,1.486803
6367,90.01991129,12.66119
6368,669.18967431,4.75465
6369,691.26748344,12.30805
6370,822.46843951,12.06666
6371,744.40598612,13.44275
6372,916.02284843,16.86366
6373,889.81247453,13.40457
6374,379.52534132,20.53128
6375,876.18872505,3.318147
6376,442.20852106,22.96464
6377,271.92404416,13.82876
6378,712.16639484,9.886742
6379,681.38480371,10.79121
6380,416.56624194,26.90351
6381,942.16775969,8.57533
6382,891.90319027,26.73924
6383,663.04453873,9.442468
6384,909.37708771,15.65148
6385,793.63640687,18.30373
6386,210.15768834,33.23681
6387,540.68665943,25.4246
6388,413.33059503,20.6893
6389,72.70459112,9.66593
6390,915.5586211,11.10753
6391,153.01003897,25.16765
6392,36.76127901,2.539872
6393,781.27152997,11.21189
6394,556.83009588,19.15569
6395,470.75003045,27.93204
6396,693.45926916,30.48906
6397,266.86700785,37.70204
6398,391.55457999,14.14883
6399,764.51843903,7.525885
6400,710.2873797,20.91094
6401,783.25235083,4.181103
6402,855.77416365,5.658836
6403,712.29821564,26.92396
6404,717.19762054,7.647828
6405,766.45189731,6.233253
6406,759.26294,19.52899
6407,789.79524399,38.15002
6408,858.44534361,30.15306
6409,977.9440819,4.802225
6410,217.07533993,29.93635
6411,458.21189535,32.67218
6412,110.85102836,12.02627
6413,1034.32770397,37.44192
6414,730.43113424,25.75491
6415,676.3304149,20.28329
6416,201.68892341,13.87858
6417,77.86312358,17.95302
6418,184.21661233,4.150296
6419,71.69126409,2.110117
6420,762.77849279,10.24911
6421,192.43152979,17.15828
6422,803.47943755,18.30925
6423,264.40449412,19.19999
6424,238.87582137,9.006419
6425,831.4354799,25.42315
6426,181.68468863,4.892529
6427,726.96932587,38.04082
6428,391.18143828,19.05171
6429,971.9515179,10.36385
6430,651.4326689,21.38229
6431,71.64680017,10.04004
6432,178.98558464,5.592493
6433,674.56809627,21.32109
6434,111.13156464,25.64705
6435,421.92178031,16.77931
6436,816.46329054,24.01412
6437,726.33560878,5.243416
6438,205.66407776,17.35662
6439,819.80412981,23.62784
6440,693.39641552,8.834016
6441,712.22311419,9.270138
6442,433.03948129,20.00915
6443,490.92021115,11.08722
6444,300.1165891,13.70674
6445,829.03307631,27.60129
6446,925.72049654,8.05707
6447,114.53077199,5.104049
6448,317.00228683,29.56313
6449,715.26837141,11.36308
6450,204.1602838,20.98273
6451,329.79180297,26.96404
6452,669.06409453,8.557199
6453,893.65472112,9.30681
6454,896.8545288,32.35246
6455,868.22141162,19.39184
6456,923.10202375,6.847126
6457,882.02647389,5.069551
6458,787.32354658,17.29054
6459,770.49472062,6.355781
6460,640.64127808,12.35254
6461,549.30333056,25.16035
6462,90.65955513,14.08966
6463,627.10323692,12.54976
6464,25.69685633,0.00099864
6465,32.79585096,3.443977
6466,257.30587744,28.14057
6467,849.23805481,4.233832
6468,182.99160675,3.789534
6469,667.72395807,25.33988
6470,499.60437628,3.840971
6471,230.05704039,27.89322
6472,521.66276163,19.31015
6473,817.51996769,13.23346
6474,996.02983346,10.08221
6475,589.71942319,29.86549
6476,368.4771881,34.89619
6477,856.48972444,10.32807
6478,75.20953079,3.410279
6479,831.39413785,1.190107
6480,902.94656473,13.50574
6481,327.04163047,20.78083
6482,782.38287697,25.24873
6483,889.50783739,17.80882
6484,315.38852642,14.09504
6485,843.29314256,33.63854
6486,203.06593862,17.8962
6487,871.13163138,12.90691
6488,188.48614854,19.33994
6489,531.94369511,29.6088
6490,703.11552785,11.91358
6491,115.4814603,24.748
6492,272.16032787,32.29034
6493,832.3476076,23.56619
6494,886.94339552,1.448972
6495,794.92311429,27.30229
6496,350.73604082,19.8921
6497,869.84015541,19.10954
6498,942.95946197,14.88898
6499,933.9595197,5.14965
6500,733.39045109,6.603641
6501,867.33741359,16.46479
6502,168.19418193,5.942954
6503,903.96961049,2.121233
6504,182.7480229,5.793624
6505,864.17580108,10.90365
6506,899.13453363,19.42767
6507,895.88096818,8.717045
6508,46.87116663,7.475622
6509,983.22287592,8.961045
6510,768.33624548,9.487446
6511,902.20816632,15.46664
6512,807.75563798,6.600653
6513,326.93992513,19.1867
6514,346.19165827,19.10529
6515,379.44625097,7.389927
6516,388.27309278,14.46233
6517,900.02057072,6.74412
6518,902.68405714,6.30645
6519,248.06820485,17.89772
6520,891.18767047,7.174271
6521,249.11127335,16.14157
6522,528.87834401,23.45962
6523,869.82035149,17.98572
6524,887.1045999,11.07636
6525,776.31638263,4.945816
6526,65.57942536,12.02002
6527,677.6246793,28.70572
6528,84.74985584,7.345819
6529,272.05246257,12.77378
6530,832.66407363,7.285112
6531,458.64580916,22.2678
6532,313.59248681,22.49596
6533,973.00238468,6.03023
6534,922.44954407,14.72378
6535,735.47093888,14.77651
6536,682.16984024,18.72482
6537,903.78222309,10.66755
6538,794.4018944,22.67248
6539,728.4103925,9.617065
6540,750.71485671,7.532856
6541,179.89190023,15.6107
6542,669.41973923,1.59129
6543,509.54376495,19.26423
6544,629.6828189,12.09222
6545,726.45056616,17.96675
6546,161.53900466,5.827704
6547,132.00851146,17.26454
6548,102.19415624,23.49443
6549,789.3120403,11.92377
6550,828.46388461,3.863979
6551,40.50484329,19.33049
6552,841.07811715,25.01913
6553,781.84181904,7.864132
6554,711.25389105,6.062307
6555,749.28410405,25.73256
6556,862.4156789,14.54899
6557,906.26602914,10.18316
6558,760.09669149,16.19523
6559,700.26929885,11.51805
6560,644.50870353,27.18639
6561,873.89942101,9.25456
6562,178.01173452,16.46256
6563,474.70115676,24.97958
6564,986.99945499,22.00155
6565,645.07259685,2.853922
6566,978.18941792,14.90621
6567,524.36924761,5.623286
6568,1013.67224902,23.36508
6569,48.45188718,19.57992
6570,313.07287068,32.21533
6571,115.93210291,4.935727
6572,829.4646036,15.80486
6573,243.56150364,20.70374
6574,34.65581637,0.3438395
6575,718.34929617,15.37142
6576,44.76230291,10.53128
6577,637.06626548,1.59041
6578,505.53751681,14.13477
6579,422.53462257,15.49081
6580,819.76666282,24.11595
6581,526.93580702,20.81686
6582,551.44186066,11.51147
6583,202.50674456,22.89754
6584,810.30367689,17.04181
6585,800.56545558,7.218753
6586,648.07077167,15.68262
6587,179.77865855,20.62071
6588,694.23809477,30.47218
6589,908.86621024,17.26831
6590,155.97461656,18.7201
6591,771.98566236,18.06245
6592,835.46302382,8.812753
6593,54.68821404,1.061244
6594,1072.09555408,18.33902
6595,31.86365636,9.171606
6596,724.51863153,20.96147
6597,825.75708074,4.672083
6598,820.58957924,3.096594
6599,711.02127153,15.64308
6600,415.38756629,20.71398
6601,453.98189209,37.9564
6602,486.58934793,19.01548
6603,384.54313554,4.024222
6604,350.62545578,6.115835
6605,180.41815724,11.46948
6606,147.97365091,12.72343
6607,505.66453781,12.51316
6608,870.47970392,12.82782
6609,25.82624577,5.589651
6610,904.15900391,16.87259
6611,190.59545374,26.73733
6612,652.68731112,11.55564
6613,668.25639585,3.424085
6614,312.53468546,5.787358
6615,331.39052647,24.30009
6616,761.04468685,12.97674
6617,247.88419685,24.91754
6618,576.89046079,18.95262
6619,748.39225717,4.233666
6620,807.45819836,17.16382
6621,461.02574324,34.08324
6622,243.94418183,27.68865
6623,687.41698266,5.805263
6624,938.10664209,24.26163
6625,431.25977363,29.23205
6626,122.48166698,6.660007
6627,899.28384687,26.36901
6628,793.03605684,15.60978
6629,822.23292312,9.570353
6630,1097.77868076,14.40711
6631,749.30109372,10.43546
6632,861.40517242,14.13684
6633,504.54284061,6.964481
6634,735.72300851,29.46646
6635,167.98094549,21.45975
6636,85.36108195,26.62008
6637,831.00519544,9.295242
6638,687.35600311,10.47172
6639,828.34318942,4.422295
6640,727.25836949,20.07182
6641,102.36515581,14.01303
6642,952.20663525,20.36827
6643,389.85814873,19.63599
6644,878.71901393,16.88744
6645,392.03913142,36.64468
6646,937.13749236,14.12657
6647,866.58691726,5.389908
6648,703.66369726,12.09637
6649,311.70565268,14.95466
6650,913.45905611,7.835987
6651,751.20406954,22.52807
6652,53.389186,3.710788
6653,806.49621513,6.514787
6654,237.45165322,22.22717
6655,829.76175098,16.94729
6656,431.1046991,28.93343
6657,625.98758649,6.111094
6658,434.14700441,16.10972
6659,207.41381415,8.616022
6660,478.62047268,8.272573
6661,834.65736443,8.850139
6662,279.20593909,18.29313
6663,72.67744468,4.519973
6664,385.48420398,33.53763
6665,942.20241811,10.42634
6666,796.95997908,11.46763
6667,615.20075257,11.70878
6668,798.36287836,9.200953
6669,847.38210256,12.88398
6670,1045.63283154,7.380743
6671,1067.99979011,28.78407
6672,909.96405743,11.43364
6673,42.62889929,9.004097
6674,204.63083194,21.03657
6675,541.57779704,31.62072
6676,145.13741963,11.79761
6677,911.23664012,18.61858
6678,587.2787807,7.072088
6679,215.50721965,4.650147
6680,168.94318262,14.35833
6681,214.82757713,15.78375
6682,699.58355695,2.292528
6683,672.46516221,6.573892
6684,236.5442954,7.544494
6685,757.34667321,3.295583
6686,607.01998157,10.4208
6687,153.6243084,5.345371
6688,845.46356835,11.73024
6689,325.96649726,22.60562
6690,962.12246818,12.25047
6691,922.32964095,17.56334
6692,691.54097524,8.367836
6693,560.87385529,15.8778
6694,904.06991849,3.024813
6695,804.52315904,9.541351
6696,133.54538726,6.372838
6697,750.28449277,9.860764
6698,61.28144596,7.597651
6699,685.22063846,16.0684
6700,355.39180154,26.73564
6701,894.9861681,6.216375
6702,136.99204068,17.34977
6703,855.64132781,6.853915
6704,309.98332322,25.33479
6705,521.66842126,20.73079
6706,864.5597149,26.4361
6707,170.78588334,17.95805
6708,868.6538746,7.994132
6709,757.58568507,18.96144
6710,452.29533842,31.89767
6711,324.79624679,29.81035
6712,285.62676349,8.120639
6713,260.93930699,16.36847
6714,878.28091476,10.52545
6715,739.94862429,40.0989
6716,260.71442701,22.84385
6717,783.48775204,21.71699
6718,891.12113069,6.536509
6719,767.54317192,16.57777
6720,427.37929892,13.72657
6721,680.54728856,11.86277
6722,877.12050767,18.86755
6723,59.69484415,16.73672
6724,857.39862218,6.356661
6725,633.4483417,6.837186
6726,32.89636602,5.328859
6727,739.28383499,8.252825
6728,73.67100765,4.089566
6729,398.85660924,32.58831
6730,642.55555674,28.11785
6731,552.88133735,15.07938
6732,545.64228174,18.71523
6733,460.08175046,24.51616
6734,996.12172749,9.170635
6735,475.61011032,27.89091
6736,647.00862933,3.991761
6737,68.99000873,17.3466
6738,415.56451719,26.671
6739,853.98347967,12.47869
6740,178.06839637,7.666228
6741,710.19072533,5.59108
6742,760.41899148,9.554713
6743,55.21084779,1.062008
6744,522.36755895,20.49569
6745,867.89657115,3.912828
6746,944.85141329,20.74747
6747,772.36086786,12.46097
6748,901.68992422,7.868987
6749,743.1001216,16.9736
6750,506.26184525,18.7965
6751,891.02655063,10.89747
6752,223.5244702,16.8473
6753,791.31299461,24.96312
6754,794.1668191,24.48897
6755,1102.33863199,26.75103
6756,686.9214572,7.810778
6757,89.75029249,9.482616
6758,725.48300061,2.231781
6759,712.3998072,18.0612
6760,704.23852869,29.08966
6761,538.80494695,43.81683
6762,787.29022705,10.40564
6763,641.15597891,19.71667
6764,158.66383857,10.29195
6765,130.63415696,15.37777
6766,816.50698626,18.09421
6767,320.73759128,29.82802
6768,260.47676429,16.26171
6769,914.05356794,9.733585
6770,265.07002218,18.8008
6771,82.17950559,15.43123
6772,720.39048899,8.262773
6773,732.21239632,4.591062
6774,696.71905452,18.92343
6775,684.91149044,34.45673
6776,731.39621463,9.88493
6777,845.74474001,9.280215
6778,41.33150062,8.097379
6779,241.08320922,5.189128
6780,834.68215669,13.15589
6781,856.73082303,24.90419
6782,767.31160882,20.2658
6783,729.24484182,13.42843
6784,852.32365543,3.803923
6785,799.4477399,20.69179
6786,837.8862241,12.21813
6787,782.78742633,7.217062
6788,253.57036216,25.64247
6789,711.28217368,7.793214
6790,634.17460269,21.43124
6791,750.97418187,15.83075
6792,34.30947694,3.833922
6793,658.61292274,37.14986
6794,873.14489853,22.5127
6795,798.911299,17.75164
6796,100.74482061,10.2653
6797,323.97064259,21.5472
6798,815.07596794,20.78758
6799,191.1060645,13.14456
6800,634.68632993,9.783399
6801,775.75327044,21.33025
6802,128.60547897,7.927515
6803,408.09440964,14.6719
6804,873.57540278,1.116292
6805,836.94081744,9.91163
6806,408.57644018,28.24927
6807,695.2684758,8.918615
6808,716.6551967,15.67183
6809,864.58589954,6.492221
6810,967.23454421,13.23474
6811,420.80744224,16.42058
6812,128.00897804,15.75773
6813,961.81569226,5.565486
6814,889.39761292,11.52568
6815,383.46058333,15.88183
6816,916.16867599,26.55554
6817,456.40612955,22.5791
6818,628.33995759,28.35208
6819,826.66050819,19.75799
6820,984.89828803,12.8379
6821,323.91222996,15.50595
6822,766.30858678,26.09246
6823,408.81142952,23.84707
6824,948.64277884,5.660649
6825,122.06286471,25.98657
6826,54.6828497,8.120982
6827,299.62878028,10.35457
6828,124.9481422,27.65811
6829,917.58744728,19.69621
6830,837.24900303,7.388244
6831,655.79845396,28.48536
6832,70.45790641,17.39585
6833,325.56627972,21.8224
6834,684.83191711,26.04635
6835,796.41095465,24.77242
6836,667.1455077,26.32898
6837,817.43672349,8.201756
6838,276.07110345,20.40199
6839,482.44119249,9.172232
6840,835.20648655,15.07932
6841,913.64564275,25.62309
6842,424.52864566,10.47167
6843,190.9254574,17.94267
6844,605.49236724,17.93056
6845,873.79310131,6.492627
6846,830.34291702,12.37412
6847,766.60503807,1.44715
6848,541.73648867,25.43677
6849,220.26275668,8.309686
6850,108.51074077,11.57926
6851,1040.70850588,20.73024
6852,741.27658829,15.03116
6853,556.67370337,23.99795
6854,687.29035784,14.88834
6855,38.80839218,6.218357
6856,379.82988717,17.33271
6857,149.99595085,18.15024
6858,140.89200496,13.71418
6859,965.8906515,15.92466
6860,287.83581023,34.34901
6861,430.01016744,6.381248
6862,655.46926767,17.16502
6863,423.67021033,17.56386
6864,54.24917783,10.98327
6865,33.137563,6.725021
6866,856.5240545,12.60454
6867,273.77307376,18.81582
6868,497.21816017,35.34927
6869,725.82778909,1.396999
6870,776.47377881,30.21226
6871,729.27694388,17.65091
6872,96.61254557,8.290732
6873,870.54751041,2.751174
6874,187.11134493,14.16086
6875,824.20578342,26.77458
6876,172.04707099,4.807729
6877,723.74220586,9.578987
6878,814.45851769,10.84634
6879,774.79393027,17.41302
6880,569.26172027,18.72162
6881,647.68405949,22.25146
6882,793.11769168,13.12328
6883,852.44096299,2.970028
6884,726.44166475,3.424187
6885,666.53478404,28.23094
6886,199.89385227,12.84281
6887,60.55404776,12.38972
6888,689.30098681,0.4664081
6889,930.40990303,16.26923
6890,587.72304576,19.88307
6891,784.21611503,12.46147
6892,412.16565149,17.71892
6893,914.85459123,24.2532
6894,789.50134243,11.42822
6895,812.75256943,6.660776
6896,657.37669462,18.27476
6897,330.9341895,30.4777
6898,750.48923287,16.03346
6899,685.48084285,15.49512
6900,888.58378652,9.183932
6901,182.60114518,4.501624
6902,904.77452957,33.13564
6903,960.1282656,13.5019
6904,51.02402992,12.77546
6905,320.9577869,15.25749
6906,170.66183805,25.2589
6907,868.90076575,9.383551
6908,87.9226613,6.797763
6909,531.97618949,20.07893
6910,815.89279154,5.77502
6911,355.84993759,9.974286
6912,241.70190229,43.24813
6913,96.83412473,18.09349
6914,658.09291379,3.808087
6915,669.17418331,20.19877
6916,948.11410817,11.26256
6917,329.07576716,21.46592
6918,422.85836909,21.08615
6919,686.29223124,15.89988
6920,912.35523811,5.353988
6921,720.57704071,14.47666
6922,863.87295684,19.46698
6923,429.01773698,32.40933
6924,35.31135413,11.04938
6925,261.14398836,10.59209
6926,125.4286267,13.92716
6927,865.91613495,15.36537
6928,937.04448506,9.936569
6929,706.69778633,19.99052
6930,817.39377055,8.051496
6931,875.25031153,1.786863
6932,394.76561783,18.88001
6933,282.77001487,14.66998
6934,818.24539419,1.789672
6935,756.5437134,16.67097
6936,220.12586678,9.444504
6937,152.01099347,9.929745
6938,642.09599851,13.82537
6939,271.62044138,11.46168
6940,961.76063933,10.26444
6941,860.43902241,5.641538
6942,702.65084788,25.97983
6943,74.79564451,13.31453
6944,797.43251474,23.0723
6945,976.33602011,10.85773
6946,884.34283456,7.130418
6947,153.96452354,12.77715
6948,86.0183557,13.70914
6949,197.69442879,10.82512
6950,554.36086993,21.5717
6951,740.9653893,6.00557
6952,613.81683958,22.17812
6953,919.53569891,13.86935
6954,920.9541918,9.944911
6955,126.22180899,19.10841
6956,471.24988743,26.51476
6957,103.33619434,18.76579
6958,717.39804694,15.87784
6959,1001.13199382,9.612728
6960,806.58140903,8.546518
6961,261.52555246,23.54694
6962,666.01929917,18.02573
6963,889.34315546,11.0784
6964,185.05528848,16.07297
6965,886.81589554,6.218124
6966,690.39204831,10.53175
6967,394.17503759,3.095976
6968,981.3738441,24.10749
6969,723.40702151,6.762629
6970,791.56066605,6.605559
6971,672.52055435,20.61476
6972,465.17554337,40.41653
6973,667.68055875,14.53985
6974,650.10997407,3.806838
6975,422.50060042,27.85031
6976,837.27663689,24.27335
6977,724.1752587,29.64039
6978,137.26321456,12.71038
6979,823.49977172,23.34166
6980,817.12706096,7.597012
6981,233.7706413,40.81106
6982,919.26810388,14.11093
6983,900.09090153,16.33634
6984,805.74763491,17.96468
6985,870.89516297,8.547489
6986,669.84384552,28.10514
6987,568.60637459,26.25426
6988,763.64123933,14.93717
6989,549.6016917,23.66307
6990,821.58623723,24.18079
6991,272.99881838,23.67242
6992,570.45999983,24.78319
6993,820.54823386,13.42205
6994,941.20159881,1.860552
6995,817.4039899,24.32941
6996,67.80554087,3.718412
6997,908.19983368,16.39624
6998,335.01407119,12.85485
6999,895.60109393,4.451051
