,aw3d30_wgs84_Iporanga,aw3d30_slope_Iporanga
8629,822.38013288,8.620671
8630,322.80318169,25.33563
8631,895.97288208,17.63311
8632,849.81062747,36.7067
8633,713.32800851,3.17715
8634,761.66650956,13.14467
8635,264.98679728,26.73701
8636,884.76958423,4.078782
8637,997.11779378,8.859658
8638,874.6850498,6.686506
8639,83.71311017,4.128484
8640,41.12428002,2.232188
8641,858.07441899,4.103706
8642,1067.35887481,27.40728
8643,771.30215113,8.67154
8644,647.04864128,1.031279
8645,897.23835185,13.3321
8646,874.76451022,10.1441
8647,272.23007131,22.66249
8648,181.4355902,22.33081
8649,689.02944192,13.83974
8650,657.09467138,13.58996
8651,725.30740557,17.82826
8652,743.38066389,20.75026
8653,130.06332174,17.89801
8654,711.67349108,6.339541
8655,922.00947486,5.116101
8656,523.52677809,9.474999
8657,761.73993503,21.62556
8658,756.02540564,6.667144
8659,132.5621324,4.520043
8660,224.77495684,10.18316
8661,621.70309549,23.78569
8662,54.65811474,0.9316989
8663,543.40316109,19.19469
8664,841.4862187,9.927641
8665,966.73858041,6.92056
8666,730.3807262,3.407908
8667,731.0618408,21.88088
8668,762.73268848,8.999805
8669,802.52918301,17.32158
8670,622.96970602,1.288355
8671,628.15150764,27.45354
8672,NaN,NaN
8673,707.41810928,12.27722
8674,804.22288832,21.2571
8675,998.56403767,14.52193
8676,948.92223634,19.02667
8677,686.00626611,5.345306
8678,747.20420833,13.26985
8679,54.86976866,5.625277
8680,NaN,NaN
8681,80.87623576,25.64236
8682,785.21966358,12.23979
8683,905.04666376,10.50651
8684,124.46866903,36.19164
8685,703.87944741,32.71673
8686,659.46473194,10.11271
8687,148.60219425,10.98827
8688,875.18851416,5.622657
8689,665.15701431,4.917422
8690,358.9959413,36.30467
8691,349.88507296,8.309594
8692,117.67183591,18.21139
8693,702.47263206,9.815688
8694,399.12985179,29.94336
8695,655.89267719,5.697542
8696,739.47571353,16.55692
8697,613.28348998,11.57718
8698,NaN,NaN
8699,745.66187817,17.9229
8700,860.58284696,9.996628
8701,652.95018131,19.62837
8702,912.22242142,5.486109
8703,711.73578794,29.37836
8704,749.24237392,20.58918
8705,173.64247676,7.927923
8706,569.85739039,6.508288
8707,NaN,NaN
8708,940.96814584,22.75448
8709,831.66400422,16.28222
8710,NaN,NaN
8711,784.36917159,12.60585
8712,113.07916833,7.02127
8713,202.05708057,18.62242
8714,NaN,NaN
8715,377.64570259,11.92516
8716,NaN,NaN
8717,92.27330612,16.27485
8718,573.69267401,16.95761
8719,529.98948217,22.15236
8720,734.2095465,5.485968
8721,841.41927462,8.90783
8722,796.54407772,0.00112983
8723,809.75279598,13.60202
8724,395.10247754,15.19356
8725,924.98454503,9.937119
8726,560.04293316,28.20781
8727,774.9634052,5.869842
8728,676.46658986,15.44549
8729,1004.7842431,2.124063
8730,210.88338219,17.52214
8731,989.14467259,11.43588
8732,317.88127815,35.11301
8733,NaN,NaN
8734,339.70493266,27.19028
8735,803.46277281,3.856137
8736,661.9670109,2.855107
8737,659.48996586,39.72052
8738,42.92002496,0.9315588
8739,NaN,NaN
8740,866.58161731,13.46515
8741,106.77672898,15.92792
8742,791.38505886,3.019493
8743,885.46463107,14.95257
8744,98.72530294,14.64715
8745,740.38712621,18.06108
8746,42.44115448,1.786346
8747,790.19459706,8.84755
8748,NaN,NaN
8749,NaN,NaN
8750,791.69015499,31.00545
8751,657.20203625,15.08358
8752,108.99478072,9.655557
8753,612.70574834,16.73215
8754,616.20420138,22.3932
8755,872.28889795,16.81227
8756,455.59487866,20.03071
8757,286.50920232,11.19257
8758,928.17654798,13.92111
8759,751.60202431,10.52301
8760,709.30704661,3.96954
8761,890.28619012,18.28197
8762,332.81684149,NaN
8763,304.63177432,31.0267
8764,807.61525319,7.958828
8765,978.22391299,4.016885
8766,683.53532821,14.14522
8767,189.47577163,27.75065
8768,879.88170472,4.79379
8769,NaN,NaN
8770,318.21370395,16.03172
8771,17.89868244,7.892048
8772,65.36352427,NaN
8773,135.17090248,5.188645
8774,664.56692768,18.10571
8775,840.3028482,16.33438
8776,1029.80785514,12.94044
8777,632.86735535,17.06614
8778,505.6941312,17.39474
8779,694.48564188,30.72814
8780,589.42780734,21.7996
8781,78.37230056,18.14964
8782,932.06420684,14.69841
8783,NaN,NaN
8784,19.31427243,0.5074829
8785,683.41462641,14.57347
8786,131.71825956,22.53051
8787,718.9466816,3.959868
8788,894.62219244,15.13528
8789,909.94725971,25.50675
8790,669.15652721,28.38414
8791,65.57512681,1.485134
8792,857.64715646,11.75718
8793,765.15256233,4.022628
8794,768.56391698,18.87676
8795,74.38373767,32.89874
8796,77.27030899,11.30844
8797,820.57530914,10.2449
8798,690.38736075,2.327516
8799,137.97302868,16.47093
8800,806.79216727,23.40835
8801,770.41696745,5.806089
8802,583.07813236,24.14898
8803,353.17656102,19.20449
8804,807.82330429,5.933055
8805,716.05191662,20.09882
8806,988.60820925,18.93726
8807,907.91661985,14.42034
8808,910.75688052,4.79433
8809,83.28891236,21.49091
8810,940.05897457,18.5484
8811,165.00929083,13.48148
8812,753.64444783,18.71324
8813,811.4151027,5.624005
8814,291.79981922,31.23034
8815,697.32268955,14.70403
8816,450.10762407,30.36413
8817,720.45948497,31.14445
8818,1026.03095093,4.214098
8819,692.27243547,1.061035
8820,663.13419884,20.16188
8821,125.87033146,2.110091
8822,NaN,NaN
8823,703.49261169,0.4660724
8824,489.74105905,36.28296
8825,803.27767955,5.378324
8826,686.32289376,20.64258
8827,908.55703047,8.083517
8828,NaN,NaN
8829,887.87978324,15.38892
8830,873.52736222,16.54504
8831,412.13600505,28.07067
8832,1066.38361745,28.90424
8833,72.38330937,9.53924
8834,251.54634871,18.00518
8835,864.30863629,22.00629
8836,261.00945105,22.74227
8837,913.61258766,8.964679
8838,796.22395527,23.83491
8839,702.88519898,17.72258
8840,337.92281322,17.78933
8841,137.11643781,26.65571
8842,37.34950733,14.51416
8843,811.08900829,13.18061
8844,34.43275365,2.57207
8845,851.37130323,6.946928
8846,653.46407443,33.93898
8847,960.85674666,16.23472
8848,829.68723119,21.11642
8849,75.65934796,19.48257
8850,867.98253914,10.25043
8851,768.3901087,12.71181
8852,601.70770473,15.66226
8853,197.07299849,18.49206
8854,741.93112612,24.39991
8855,NaN,NaN
8856,706.33607865,4.882229
8857,544.10968548,4.81656
8858,499.82809192,22.71914
8859,732.21379435,4.303917
8860,938.161176,19.40567
8861,124.99076458,19.74265
8862,379.54608879,28.57535
8863,868.53377519,6.875226
8864,952.31316952,10.55774
8865,786.250153,20.85479
8866,381.75811894,NaN
8867,628.98719373,8.720961
8868,976.23369651,15.105
8869,134.08561171,19.84196
8870,967.21060018,3.911883
8871,782.45581041,12.22878
8872,863.50779144,9.548204
8873,736.48026897,9.924213
8874,925.55065721,30.50886
8875,919.73139564,11.07606
8876,NaN,NaN
8877,792.82128242,21.19924
8878,962.09995202,11.91609
8879,599.26159393,28.14396
8880,161.91898546,22.08335
8881,933.30977325,10.69088
8882,408.34827931,27.82402
8883,767.42115827,11.26706
8884,931.25683764,36.96609
8885,1036.19949809,22.33183
8886,297.06990657,13.83699
8887,348.53186048,5.492134
8888,353.13196981,14.84099
8889,792.23935629,5.327693
8890,524.6437256,15.22208
8891,338.90166987,18.12336
8892,902.56151047,15.6928
8893,869.85202108,9.066681
8894,337.24026268,16.75554
8895,596.46133358,9.77792
8896,663.25787719,9.589653
8897,26.51685181,3.752835
8898,827.39211722,27.53121
8899,902.87217875,17.6725
8900,575.72617183,2.298905
8901,681.42038241,3.712538
8902,254.12757393,29.89055
8903,871.33661772,25.65045
8904,54.76712334,8.126997
8905,858.54811588,10.75156
8906,55.37545013,2.083832
8907,752.2413312,25.34439
8908,686.47440484,19.95316
8909,691.91275799,2.08061
8910,69.87264655,10.45431
8911,917.6000333,3.097982
8912,247.58755811,28.14013
8913,808.84498751,15.14263
8914,557.83226707,33.71496
8915,383.95919297,30.3624
8916,802.48538996,10.41659
8917,761.73961428,32.24348
8918,919.88791057,10.26599
8919,650.89441314,30.06787
8920,1002.21471329,7.137908
8921,792.02355399,21.13561
8922,723.50744536,6.175559
8923,203.87686758,10.13869
8924,34.26194958,18.61287
8925,792.87394435,29.22833
8926,898.48346779,12.82455
8927,1142.7704377,26.2563
8928,794.61623467,12.8613
8929,692.46040479,9.24539
8930,806.67264379,4.311654
8931,902.22390534,28.60402
8932,NaN,NaN
8933,NaN,NaN
8934,420.61531051,28.58404
8935,165.1034064,8.451228
8936,NaN,NaN
8937,940.13522099,13.63832
8938,390.09466007,32.98133
8939,733.1664563,7.071059
8940,623.77432075,11.9905
8941,742.00131099,31.02087
8942,186.15455289,12.70442
8943,926.81886789,26.05423
8944,719.5646945,26.3156
8945,846.58823632,14.19734
8946,220.14924246,10.56386
8947,116.8477709,5.879782
8948,829.3949035,22.13524
8949,802.19455892,3.570646
8950,39.85098322,3.150689
8951,79.83205902,1.729331
8952,696.02358102,7.310087
8953,NaN,NaN
8954,61.18862578,5.711519
8955,896.10592973,4.319639
8956,979.07291038,5.008516
8957,765.02962046,26.15864
8958,968.1928914,7.141236
8959,641.85397335,27.71557
8960,683.78324338,24.15335
8961,381.13201722,21.88535
8962,96.16199002,19.40262
8963,863.84793981,26.75135
8964,944.79809661,20.19743
8965,870.64153904,14.04264
8966,986.26431734,22.40308
8967,188.9083564,18.51397
8968,770.95909995,24.02434
8969,814.721332,30.51787
8970,91.56093711,12.3288
8971,276.54522943,32.57088
8972,819.44791923,0.00102894
8973,830.74025469,11.5253
8974,20.33794604,1.862185
8975,748.48645341,0.3450041
8976,844.54147792,30.51622
8977,46.58656434,3.984493
8978,689.32263317,17.90195
8979,441.07607108,23.12945
8980,839.95913984,21.72695
8981,900.39991981,8.186055
8982,906.90536888,16.1374
8983,90.76008991,14.22819
8984,NaN,NaN
8985,784.78359859,7.624348
8986,755.38633323,13.1527
8987,688.43326607,11.08724
8988,323.89666923,34.74495
8989,NaN,NaN
8990,712.13195916,9.050759
8991,82.62479371,15.01699
8992,817.95616062,2.449066
8993,773.36325826,5.037966
8994,197.86867694,21.35193
8995,756.2733365,10.32723
8996,661.98981871,33.57794
8997,435.09025818,32.71403
8998,83.73149106,12.49317
8999,NaN,NaN
9000,773.43526908,22.75689
9001,699.2568672,15.80755
9002,452.04835588,11.56355
9003,315.11688286,10.88075
9004,675.46632851,2.906255
9005,NaN,NaN
9006,202.31028156,30.97204
9007,359.45296096,26.28122
9008,841.40623459,10.08864
9009,727.27290104,9.976942
9010,846.04503497,6.045056
9011,667.82257067,7.50571
9012,345.86145974,10.22668
9013,340.36846901,20.71563
9014,853.65744583,18.2278
9015,931.0683203,19.46838
9016,318.15487439,24.17034
9017,884.95957475,26.0004
9018,695.01271305,8.914657
9019,699.27191905,9.599852
9020,597.69331442,6.969711
9021,237.50007599,22.64948
9022,874.56058905,6.659257
9023,934.51987323,18.21641
9024,873.11195908,11.51128
9025,704.3114353,6.170395
9026,564.06480994,38.19722
9027,753.4831232,20.39552
9028,930.75449295,18.288
9029,992.15469827,8.552407
9030,132.78013739,13.48221
9031,168.20552749,6.693199
9032,935.13090326,15.83392
9033,210.15492359,24.7078
9034,805.13064041,45.17567
9035,830.86901329,10.43384
9036,227.12816586,23.83137
9037,864.69007291,6.871428
9038,NaN,NaN
9039,848.76265215,8.238572
9040,722.26438386,9.243259
9041,82.85899137,18.05525
9042,953.17696755,10.09638
9043,507.13612657,22.09203
9044,67.9567315,12.89827
9045,76.26509513,20.68279
9046,732.16682031,15.47633
9047,249.02474842,12.54686
9048,823.21462078,10.58395
9049,NaN,NaN
9050,606.76169083,9.578699
9051,856.79327788,19.16466
9052,984.26024173,27.94904
9053,662.05825025,8.664814
9054,643.6430809,32.5355
9055,NaN,NaN
9056,747.95004053,5.849385
9057,180.14713107,14.57236
9058,687.05050826,2.327397
9059,210.41045484,30.5122
9060,762.64171915,3.276633
9061,744.39654873,13.83555
9062,443.61229893,16.15706
9063,830.53381516,3.303899
9064,736.50144435,3.710443
9065,917.63640045,11.55149
9066,NaN,NaN
9067,47.19592545,2.752843
9068,NaN,NaN
9069,840.61291804,18.40181
9070,789.33788295,7.506277
9071,720.92980724,6.505507
9072,990.28498467,6.215895
9073,845.98323285,22.14642
9074,35.32535502,8.853395
9075,453.71210599,21.56831
9076,134.34605893,28.61624
9077,447.88414182,13.54841
9078,941.16355121,10.43576
9079,113.97288833,14.96941
9080,29.46860263,2.065187
9081,722.41580793,22.59649
9082,NaN,NaN
9083,189.84125178,2.380741
9084,979.84029707,20.42512
9085,102.386382,13.8869
9086,1038.01984348,7.626735
9087,NaN,NaN
9088,851.46525398,18.00288
9089,825.65690298,13.25852
9090,763.82292943,12.84764
9091,716.21455701,9.927513
9092,313.91568407,27.27653
9093,97.96785724,22.17746
9094,254.70531952,14.81823
9095,NaN,NaN
9096,361.11525909,23.46461
9097,415.66085244,23.11572
9098,567.58199129,22.52037
9099,53.26287052,6.496662
9100,NaN,NaN
9101,228.99053581,23.90104
9102,545.21608347,17.89691
9103,713.60810743,27.75808
9104,836.38003906,17.25723
9105,112.46824588,26.75746
9106,928.72983867,9.469896
9107,40.72560165,5.624857
9108,890.24249604,5.715356
9109,919.27663423,28.81089
9110,941.01874155,28.78546
9111,744.22496097,19.84631
9112,705.19686468,15.19264
9113,886.92925078,23.64001
9114,656.2844654,6.657174
9115,877.70229371,15.38735
9116,762.84101392,5.083254
9117,891.17158161,19.49994
9118,695.34718298,9.959131
9119,NaN,NaN
9120,817.52872402,11.99163
9121,NaN,NaN
9122,125.6163417,12.70054
9123,808.73718315,19.45729
9124,761.16484601,10.23089
9125,57.84332241,11.77119
9126,NaN,NaN
9127,522.6775562,23.50034
9128,398.35751845,20.30734
9129,995.96591211,24.7672
9130,1006.92080844,22.86769
9131,661.26729741,32.78958
9132,861.02416597,18.46042
9133,336.07490678,34.366
9134,575.71748755,25.19727
9135,664.20562611,16.18618
9136,749.1546333,9.089043
9137,551.74625188,31.6216
9138,941.36864481,2.064177
9139,730.09132997,27.38473
9140,985.24055109,8.242499
9141,691.31822838,16.30719
9142,701.46406982,3.692037
9143,753.23996217,26.42156
9144,695.01923738,6.534266
9145,86.95602815,12.4304
9146,871.51386547,10.46161
9147,598.81800767,41.81871
9148,82.96686343,1.297599
9149,769.36917112,1.592706
9150,914.26438546,10.36436
9151,123.01917861,14.60502
9152,NaN,NaN
9153,831.79095974,4.469961
9154,NaN,NaN
9155,985.76309123,16.52177
9156,NaN,NaN
9157,873.34556795,6.946376
9158,186.21547466,16.77316
9159,298.4644611,24.62155
9160,NaN,NaN
9161,861.32374426,15.54078
9162,655.05785643,26.01446
9163,758.97658189,NaN
9164,509.08050193,28.28737
9165,753.3979649,6.982187
9166,698.44828557,12.01946
9167,130.87544492,10.26614
9168,975.89028132,3.912518
9169,689.13418005,4.164433
9170,636.551602,22.11773
9171,873.1097441,20.4561
9172,NaN,NaN
9173,NaN,NaN
9174,938.94840029,18.58315
9175,336.89210714,40.20541
9176,NaN,NaN
9177,61.66214861,28.90265
9178,903.07212472,2.410814
9179,764.00023285,9.332952
9180,845.4572744,14.6063
9181,854.76535807,12.3849
9182,830.48605919,3.113071
9183,1055.61574691,2.856227
9184,NaN,NaN
9185,737.32235985,2.447975
9186,933.15490028,18.16175
9187,688.30124257,20.12019
9188,896.65219556,27.27671
9189,683.44228149,11.84975
9190,837.41648612,15.12702
9191,282.57172195,21.57723
9192,665.46570554,5.586699
9193,785.95384419,2.384432
9194,763.23934771,16.59345
9195,985.32817947,11.99872
9196,358.53587453,17.48479
9197,529.63881365,39.29208
9198,97.7603318,14.5047
9199,NaN,NaN
9200,650.79841947,19.5662
9201,469.99025474,25.73425
9202,954.13822225,7.020585
9203,671.08564877,8.616151
9204,45.79218027,4.130036
9205,117.28715015,25.21733
9206,941.06155047,11.07579
9207,111.02572237,16.512
9208,916.07971049,30.26901
9209,NaN,NaN
9210,922.6718676,31.38706
9211,50.6079173,20.225
9212,673.90281494,10.10255
9213,816.89062499,0.7422903
9214,441.55506641,18.2167
9215,691.00919946,NaN
9216,312.62156885,23.35991
9217,835.29318781,25.84471
9218,42.73864324,7.294735
9219,717.42881052,11.99975
9220,430.13600745,16.55727
9221,735.28741979,16.56662
9222,505.01564273,20.2064
9223,620.30058102,33.48416
9224,876.28466562,9.064979
9225,NaN,NaN
9226,836.42426088,10.50009
9227,728.18098711,4.79613
9228,46.26161758,20.51487
9229,695.07964902,6.831544
9230,833.53007399,9.52292
9231,709.18736344,5.188166
9232,687.25142379,7.891112
9233,828.81842889,31.83269
9234,420.54077867,18.85292
9235,137.6309181,27.15146
9236,109.90924996,27.65904
9237,NaN,NaN
9238,699.16991186,2.669938
9239,72.78639145,17.98783
9240,NaN,NaN
9241,NaN,NaN
9242,682.62102993,NaN
9243,941.85816721,16.3834
9244,861.30221764,29.0691
9245,935.29256064,18.4207
9246,NaN,NaN
9247,88.66937312,8.188867
9248,65.37901368,16.6838
9249,824.31763702,18.61606
9250,779.74659509,17.88452
9251,856.99778671,18.26496
9252,617.34430332,13.62094
9253,882.60058699,10.58574
9254,834.63004715,25.4557
9255,702.26969432,13.54673
9256,34.15980904,0.00094488
9257,789.98812981,7.53215
9258,114.21295347,16.07243
9259,751.09338693,8.688258
9260,764.41044524,8.360821
9261,564.64610937,4.016977
9262,NaN,NaN
9263,32.76608977,3.914623
9264,916.36118158,6.760822
9265,152.31217507,7.105928
9266,776.72489737,18.39897
9267,1027.1346816,19.29239
9268,931.13897842,23.50059
9269,295.63113274,22.02306
9270,983.12543948,11.23643
9271,696.08121385,17.0559
9272,865.35472749,11.52588
9273,42.32743739,7.233693
9274,635.87317159,NaN
9275,196.40824319,19.73304
9276,158.41857118,20.08995
9277,871.05261229,8.407763
9278,149.82120492,3.356041
9279,672.01462968,23.02108
9280,813.21025433,7.896469
9281,61.49316015,13.20718
9282,233.05817437,16.41846
9283,NaN,NaN
9284,514.3303718,32.64706
9285,719.8431941,30.3499
9286,NaN,NaN
9287,721.38544334,12.69714
9288,199.96684193,29.40655
9289,632.15102885,1.191941
9290,425.16170813,14.1085
9291,864.95674436,1.449421
9292,834.23885019,11.15636
9293,805.6365555,27.27475
9294,49.78982061,3.192384
9295,766.43089008,24.47242
9296,864.97986555,8.202627
9297,496.58138916,16.7616
9298,940.03334422,6.375841
9299,344.96560558,19.31369
9300,45.03142017,3.116899
9301,637.68029122,23.36754
9302,224.1611576,31.92584
9303,702.60529779,6.231944
9304,754.73864999,33.46046
9305,845.84251046,10.88232
9306,720.5437581,13.04046
9307,751.01238746,3.179302
9308,748.19033723,6.86923
9309,NaN,NaN
9310,196.92558063,24.95836
9311,75.46025828,20.10976
9312,856.34249118,10.23021
9313,692.9597805,4.673666
9314,897.80847386,13.87696
9315,521.21079214,33.76435
9316,717.11755843,1.725712
9317,639.6786442,42.38833
9318,NaN,NaN
9319,556.48056239,25.56329
9320,862.38948967,26.17468
9321,154.00985445,7.366806
9322,133.1033115,9.936584
9323,918.27619611,14.54399
9324,66.77748558,12.53735
9325,841.56513904,5.207407
9326,927.31820547,21.85212
9327,NaN,NaN
9328,929.66344506,18.2885
9329,762.46622001,8.658544
9330,834.72054862,25.37111
9331,214.97765379,28.80569
9332,1011.03464597,11.80239
9333,1004.20357124,8.331879
9334,68.77578124,28.45092
9335,782.87098203,17.36499
9336,755.47597745,21.31604
9337,223.5827493,7.631208
9338,407.95588598,26.68805
9339,NaN,NaN
9340,265.1702118,21.33991
9341,881.51483218,3.491307
9342,719.8476352,13.32244
9343,NaN,NaN
9344,843.64883406,23.44219
9345,880.85781867,4.55949
9346,750.48050298,16.80951
9347,577.8631285,25.90727
9348,339.73210901,25.2541
9349,NaN,NaN
9350,NaN,NaN
9351,590.60487776,16.36006
9352,118.97367993,5.143044
9353,866.01125782,34.0644
9354,788.72451968,15.27616
9355,NaN,NaN
9356,917.1463692,21.32182
9357,697.0100351,39.63139
9358,NaN,NaN
9359,630.98504924,43.49076
9360,325.75290273,25.99298
9361,775.35879201,4.422348
9362,537.92066977,29.04267
9363,733.48024528,13.18737
9364,756.30642984,10.20193
9365,71.47668575,2.837377
9366,243.13190372,29.61415
9367,322.52870293,25.76226
9368,695.97026187,25.93655
9369,71.37168679,14.57175
9370,509.08413327,16.84162
9371,348.25215641,24.32398
9372,728.37661656,10.08353
9373,544.86083436,34.33712
9374,946.19797656,28.60357
9375,NaN,NaN
9376,850.70439233,9.283476
9377,801.5187653,6.773977
9378,968.87252761,7.584369
9379,467.91523726,31.07502
