,Araca_tdx12,Araca_tdx30,Araca_aster30,Araca_aw3d30,Barcelos_tdx12,Barcelos_tdx30,Barcelos_aster30,Barcelos_aw3d30,Pantanal_tdx12,Pantanal_tdx30,Pantanal_aster30,Pantanal_aw3d30,Iporanga_tdx12,Iporanga_tdx30,Iporanga_aster30,Iporanga_aw3d30,RioClaro_tdx12,RioClaro_tdx30,RioClaro_aster30,RioClaro_aw3d30,SantaCatarina_tdx12,SantaCatarina_tdx30,SantaCatarina_aster30,SantaCatarina_aw3d30,SerraMar_tdx12,SerraMar_tdx30,SerraMar_aster30,SerraMar_aw3d30
8112,-4.83525068,-4.72548068,5.0,-5.00073732,0.36977693,1.46439693,-1.0,NaN,5.4063193,5.6803193,3.0,2.0,-9.12606028,-8.46426028,-8.0,-7.0,3.26903864,3.34793864,-4.0,-2.0,5.10709579,5.28049579,20.0,-1.0,-9.10500943,0.52999057,8.0,-14.0
8113,2.94651891,3.30646891,1.0,0.99942822,0.2529545,1.5465245,-1.0,0.0,4.09339245,4.19139245,0.0,-1.0,7.38766641,3.42279641,1.0,NaN,3.02999145,3.65149145,2.0,-3.0,-6.38310225,-3.24030225,0.0,-4.0,1.82935228,-7.21564772,14.0,-17.0
8114,-5.11602241,-3.81781241,-7.0,5.99982902,1.64768925,1.46779925,-2.0,NaN,2.40044819,2.48494819,-3.0,-0.9995075,-2.57496332,-0.85706332,1.0,-4.00012977,7.24759072,7.22539072,1.0,-1.00059547,0.65439964,-3.27148036,4.0,-3.0,-3.17349,5.07651,19.0,1.0
8115,-0.6042649,-1.9060349,3.0,-3.0,-2.5108514,6.6978486,18.0,0.000680060000001,3.23311583,3.80621583,-2.0,2.00088755,-1.41218029,4.80511971,-4.0,-1.99980388,3.98857154,6.19427154,4.0,0.99981291,7.30072206,-2.94007794,-5.0,-3.0,7.35173935,-5.33776065,6.0,-6.0
8116,5.32925243,5.23914243,14.0,4.99929398,2.80675155,2.05697155,7.0,2.99979144,6.07114023,4.37174023,9.0,0.0,7.5407571,6.7261571,11.0,6.0,6.02891712,5.98631712,2.0,2.0,1.19662094,0.89004094,-11.0,-1.0,-16.40525281,-6.85925281,16.0,-20.0
8117,-4.16058874,-2.86666874,2.0,-4.00069868,-1.0262178,-0.5809278,-1.0,-0.000206079999998,1.69933143,0.70923143,-2.0,1.0,-0.41797287,0.07196713,-5.0,-3.0,2.82718276,3.01468276,10.0,-4.0,-3.5282485,4.2226515,6.0,1.0,-25.75737617,-6.16827617,-2.0,-18.0
8118,2.46262392,2.32150392,5.0,1.0,0.8405381,0.6975381,6.0,-3.99931801,-1.62952504,-0.04312504,9.0,0.000962579999992,-3.59088376,2.71461624,-2.0,-20.99975922,0.61174727,2.21344727,-4.0,-5.00017517,-16.39016318,-14.78296318,-7.0,-7.0,-2.03458813,-8.76728813,-3.0,-19.0
8119,1.55615667,2.95668667,9.0,-1.00017658,0.66833847,-0.56798153,1.0,2.00046306,-2.10834218,0.00435782,-1.0,-2.99909929,-8.77571738,5.41858262,-2.0,-2.99983708,6.8953642,6.1680642,1.0,0.99979786,3.28102036,-3.46937964,6.0,-1.0,4.29614229,4.39724229,1.0,-2.0
8120,3.69337753,3.05936753,31.0,4.0,2.52836085,1.85357085,-39.0,NaN,0.00338791,1.20088791,3.0,0.000976509999987,-5.42538448,3.77261552,3.0,-14.9996693,-1.29507028,2.45392972,-2.0,-3.00012588,3.70371166,2.70069166,-6.0,-1.0,-4.20484912,-0.0324491199999,-4.0,-4.0
8121,-4.88275053,-4.83899053,27.0,-5.00071905,7.37496226,3.84046226,2.0,3.99978377,3.77070847,3.77800847,0.0,0.0,7.11534135,5.10264135,2.0,4.0,4.47514228,4.63774228,3.0,1.0,3.43666363,-1.28703637,6.0,-2.0,-2.83683014,1.21226986,-1.0,-3.0
8122,0.19444192,0.33239192,11.0,-2.00016343,1.36267452,0.94832452,12.0,-0.99956488,0.07143225,0.01463225,-3.0,-1.99906612,8.64442615,2.25582615,2.0,-7.99990964,6.99170003,6.74700003,6.0,3.99977803,7.23434226,11.26394226,8.0,8.0,-7.22638526,-2.57438526,14.0,-14.0
8123,3.30382198,2.44299198,0.0,NaN,1.48525145,0.62096145,3.0,1.00047294,1.56680953,2.12720953,-5.0,-1.99894768,-0.18960921,6.06209079,2.0,-0.99971394,-0.28206947,1.49293053,-4.0,-4.00015855,-1.26354346,7.52735654,8.0,-2.0,2.95514855,6.39564855,8.0,-1.0
8124,-2.01771044,-1.85632044,-23.0,-4.0,1.99697265,1.04740265,-16.0,NaN,4.58133017,4.69993017,3.0,0.00092076,0.48909333,1.77379333,-10.0,0.000223290000008,5.21051864,4.17151864,1.0,1.99982142,4.94057769,5.10996269,-6.0,3.0,-3.8672373,-3.5832373,0.0,0.0
8125,0.55115422,2.53713422,9.0,-1.00077908,-2.0443939,-3.5215339,7.0,NaN,2.06163965,1.96463965,-1.0,-0.000498399999998,6.50804551,10.99254551,18.0,NaN,7.65710486,6.80330486,-5.0,5.99956071,-1.7138689,-1.5666689,7.0,-10.0,3.29496823,-0.24413177,8.0,0.0
8126,1.56149101,-0.24003899,5.0,3.0,-1.19769497,-0.07211497,-8.0,1.00068082,2.66639763,2.90929763,-1.0,0.000885769999996,22.54847649,6.13577649,0.0,25.00020874,-3.46527522,-0.55667522,-12.0,-7.00018073,-7.87308595,-4.38788595,1.0,-14.0,-9.06261396,-3.25961396,-20.0,-10.0
8127,2.88675574,3.00491574,6.0,2.99983309,6.13898778,5.39095778,2.0,8.00046404,6.45378357,5.83528357,0.0,0.000932829999996,-7.62852194,-7.10652194,12.0,-9.9998168,7.70930964,6.63970964,-12.0,2.99980356,6.20905816,2.29195816,-3.0,2.0,16.87985998,5.49685998,2.0,17.0
8128,4.71472316,4.61104316,17.0,2.99984266,-1.51623338,-2.85843338,-5.0,-1.99955078,1.84318899,1.16188899,1.0,-4.99905072,0.35605481,1.35215481,5.0,5.00014128,3.74559585,3.35469585,-12.0,-1.00020928,1.22820871,3.20510871,3.0,-2.0,-0.5273385,0.7926615,-10.0,0.0
8129,-0.13328994,-4.12028994,34.0,NaN,3.37067254,3.50364254,3.0,NaN,3.32324873,3.53334873,-9.0,0.00104031000001,4.21152751,3.50602751,2.0,0.000216379999983,3.79075483,4.04765483,-3.0,-1.00017763,5.81640744,2.35850744,-8.0,1.0,1.93210572,0.82010572,15.0,-4.0
8130,-4.22036933,-2.84030933,-4.0,-5.00074319,1.03786254,2.27628254,-12.0,NaN,1.82571336,2.74551336,-6.0,1.0,-0.51275621,0.45004379,-3.0,-1.0,6.04520051,4.72580051,0.0,2.0,-0.04942656,5.44817344,-7.0,-6.0,7.05741583,0.42591583,-14.0,16.0
8131,-1.23521062,-0.80790062,-12.0,-1.00020832,9.45423456,9.11711456,2.0,17.00049481,4.15244216,4.20344216,-3.0,2.00043373,-3.50023366,-4.14553366,-9.0,-4.00016195,5.97167164,5.72077164,-6.0,1.99939911,-1.50439551,-1.13517751,-10.0,-2.0,-0.02416781,-2.14151781,-1.0,-8.0
8132,-0.93831107,-1.38724107,12.0,-1.00069848,-3.89575036,-2.14219036,-7.0,-2.00020606,4.52663387,4.34203387,3.0,2.0,2.73966558,0.24423558,0.0,-4.0,3.548578,4.546778,14.0,-5.0,3.30559339,6.21539339,-9.0,2.0,7.17440227,1.82390227,5.0,5.0
8133,6.11031001,6.26249001,21.0,5.99924093,2.69275447,2.34896447,5.0,1.99978215,1.58408822,2.29768822,7.0,-3.0,4.12882202,4.03232202,13.0,4.0,2.97937225,5.50957225,-2.0,-2.0,0.45080205,-6.13319795,-15.0,-8.0,0.92722851,0.19022851,1.0,-7.0
8134,4.29674002,-2.13935998,-5.0,NaN,2.50804413,0.03933413,3.0,2.9997836,2.92862926,1.84162926,-2.0,-3.0,-2.08512977,4.19057023,5.0,-11.0,3.16136221,3.32616221,-7.0,0.0,-1.57349088,0.20810912,-3.0,2.0,6.1804772,2.2375772,-1.0,7.0
8135,-0.16071538,-0.33533538,9.0,-1.0,0.67052095,-0.52669905,-2.0,-0.99932785,5.42786778,5.65986778,-2.0,-1.99853392,2.92165117,3.12535117,6.0,-2.99930768,-0.07975541,0.21634459,-19.0,-5.99970282,3.68941129,8.16007129,-5.0,-3.0,-2.71963315,-0.68923315,-4.0,-3.0
8136,1.15325298,-0.18992702,6.0,-0.000147350000006,0.23967341,1.63451341,-19.0,-0.99955614,5.28465355,5.44415355,9.0,1.00097473,-1.7984894,-0.1175894,6.0,0.000134780000167,4.47179856,5.89889856,-8.0,-4.00020836,5.60083768,-0.79516232,9.0,-1.0,1.74504709,-0.79485291,-4.0,3.0
8137,-1.11338704,-1.41002704,-6.0,NaN,-0.26610765,-6.71709765,2.0,3.0,5.62232713,5.63322713,2.0,-2.0,2.17316136,6.08396136,30.0,-36.0,6.52814631,6.58864631,-3.0,3.0,5.38424269,11.29004269,17.0,4.0,12.21375637,16.70465637,2.0,5.0
8138,4.09340053,2.03669053,7.0,1.99984123,0.36258623,1.44197623,2.0,NaN,-0.05698835,0.27391165,-4.0,-1.99903582,-1.58217518,2.69822482,4.0,0.000214189999951,7.55995202,5.26065202,2.0,4.99981376,2.18626793,2.20369493,-6.0,-2.0,10.85614018,2.95994018,-3.0,13.0
8139,-0.15308592,-0.13688592,8.0,-2.00013372,-3.11901896,-0.13047896,4.0,NaN,4.12959138,4.23909138,-1.0,-2.99896178,5.89080949,4.12580949,11.0,-9.99973605,1.90087763,1.94777763,5.0,-2.00016729,-9.03893795,1.47896205,-24.0,-7.0,0.67356567,1.31056567,-5.0,3.0
8140,3.42480778,1.79383778,3.0,4.0,3.00254796,3.94767796,-3.0,6.0006814,3.45748249,3.88808249,6.0,0.000892590000007,3.41732407,4.51362407,-6.0,2.0002215,3.62825551,3.06745551,-5.0,-0.000175280000008,2.43760287,2.62176387,-1.0,0.0,-5.71289417,9.26310583,26.0,0.0
8141,2.90434094,3.52817094,5.0,2.0,0.87197167,-0.30268833,-1.0,NaN,6.06587801,6.07477801,8.0,5.00153473,-3.22877057,-1.68667057,1.0,-15.99928685,4.59714388,5.25364388,2.0,-1.99970009,1.22587669,-0.92202331,10.0,0.0,-5.97199127,1.04100873,22.0,-7.0
8142,1.29819159,0.37290159,-7.0,-1.00056801,9.98873296,8.62239296,5.0,5.0,1.74834129,2.53514129,-1.0,0.000498399999998,0.94727894,0.91739894,-1.0,0.000337450000004,4.07844912,4.53504912,18.0,-5.99958869,1.52217997,3.38251997,8.0,2.0,1.23124809,5.65524809,18.0,-3.0
8143,1.5343969,3.1497869,20.0,0.99983725,0.50647306,0.81824306,11.0,-1.99956401,2.53364151,2.68914151,-7.0,0.000935370000008,3.60037442,3.17947442,2.0,4.00009363,4.41698978,4.84888978,-3.0,-0.000221170000032,1.22121073,2.51071073,9.0,4.0,9.40206744,6.60275744,2.0,-15.0
8144,0.95254848,0.60360848,13.0,-1.0001537,-2.86906981,0.01176019,-13.0,-0.99953073,4.06721434,3.45661434,0.0,2.00098201,-5.19230661,1.75939339,0.0,-4.99977085,0.81901938,2.81001938,0.0,-3.00018115,0.1407598,3.9607698,1.0,-3.0,1.89380861,-0.15929139,-5.0,0.0
8145,0.71487127,0.57382127,-2.0,0.99920674,4.12183322,3.18307322,1.0,NaN,6.35989033,5.28909033,2.0,0.99950895,1.48199438,-0.23960562,-1.0,NaN,2.73934621,3.93584621,1.0,-5.00043704,-11.73680059,-11.36970059,4.0,-9.0,-4.67621441,0.99278559,0.0,-7.0
8146,3.18689601,-0.75690399,0.0,3.99927574,3.35677789,3.21714789,2.0,-1.00022682,5.53449628,5.33229628,4.0,0.0,5.94233125,6.01953125,2.0,4.0,-1.88578677,1.68681323,0.0,0.0,13.43357974,-2.29562026,-1.0,4.0,-12.11794417,6.02905583,24.0,-6.0
8147,4.04455575,8.61795575,21.0,NaN,1.83892905,1.98689905,7.0,NaN,7.82895539,8.01045539,-12.0,2.00104568,8.24455723,4.76835723,5.0,3.00022419,2.09535291,2.29565291,-2.0,-2.00017421,6.55509666,-6.81130334,-2.0,-1.0,3.24827221,5.33307221,-2.0,2.0
8148,2.36130804,2.17340804,7.0,1.99930109,2.87152606,2.41061606,2.0,0.99979544,2.72164612,2.58624612,-8.0,-0.000480909999993,5.41059699,5.65821699,3.0,NaN,4.01300078,3.98930078,-7.0,0.99961437,1.65141406,2.21125406,-7.0,0.0,0.93955663,-3.82944337,3.0,1.0
8149,0.53936385,-0.47204615,-17.0,0.0,3.44687517,2.50752517,-2.0,NaN,3.58649659,3.11159659,3.0,1.00101768,6.31247143,5.95077143,9.0,6.00033562,4.93854429,5.91194429,5.0,-3.00013237,4.72750185,-3.80478815,4.0,-6.0,-1.01498442,-0.68588442,-2.0,2.0
8150,5.13232299,5.17538299,6.0,5.99928791,-1.60233054,-2.53265054,0.0,NaN,4.7329934,4.2513934,0.0,3.99951863,-2.83679959,3.25738041,-10.0,-4.00031493,6.41293144,3.13323144,5.0,-1.00038673,1.31323891,2.63601891,3.0,-3.0,9.99105463,2.53735463,8.0,10.0
8151,2.78407748,2.90346748,10.0,1.99932168,-4.05686953,-3.58948953,-2.0,-4.00021085,3.56370639,1.97080639,-7.0,1.0,-8.02091865,-2.40007865,-5.0,-12.0,3.85547728,-7.00922272,13.0,-7.0,-25.73242262,-5.10242262,7.0,-16.0,14.89920581,3.87120581,18.0,10.0
8152,-4.77168635,-4.30425635,2.0,-5.0,1.13590616,0.91936616,-5.0,NaN,1.75223665,1.61133665,-2.0,-0.99900237,-0.71569072,-0.85339072,-1.0,-4.99969899,-1.19959708,-2.14629708,4.0,-1.00014933,-0.91052279,-1.71892279,6.0,-3.0,-6.75798242,-4.30448242,13.0,-6.0
8153,5.91020576,5.90463576,-11.0,1.99984505,9.65112321,9.61820321,2.0,3.00047464,0.80188903,1.79228903,0.0,0.000992550000007,-0.89385392,9.47044608,1.0,-5.99974297,6.99074174,8.76024174,9.0,-1.00017033,1.98561818,0.68545818,-8.0,2.0,10.976162,-0.151838,14.0,14.0
8154,1.74358849,1.01968849,15.0,NaN,1.32614372,0.98570372,12.0,-3.99950694,9.88127654,8.35587654,3.0,5.00060429,-3.30992988,-0.17882988,3.0,-8.99992005,4.7053447,5.2894447,1.0,-0.000466759999995,-9.01816898,-4.29206898,11.0,-9.0,-5.86469995,9.69560005,27.0,1.0
8155,0.79277356,0.98698356,16.0,-2.00079604,-2.16092151,-1.61265151,-24.0,-0.000222910000005,5.89220102,5.30100102,1.0,1.0,1.70939685,0.36269685,15.0,-3.0,2.73643191,2.81393191,-8.0,-2.0,5.4880253,-7.5427747,-3.0,-2.0,3.17857299,14.92567299,29.0,-9.0
8156,2.34135881,2.27405881,-11.0,NaN,1.79247258,0.77086258,-3.0,-0.000214020000001,8.00416825,8.14166825,4.0,4.0,5.28631506,6.49421506,7.0,-4.0,1.5413898,1.5437898,15.0,-2.0,4.36815895,0.83075895,2.0,-4.0,-12.06757317,-2.76117317,-9.0,-11.0
8157,10.91647196,9.68737196,23.0,1.99926131,-1.4730348,-1.1004048,-26.0,-1.00022947,0.84406904,1.12856904,-10.0,-3.0,5.81257115,7.16317115,4.0,10.0,8.92613571,10.53263571,12.0,9.0,3.7898368,3.7106368,1.0,1.0,-10.87651688,-0.63871688,23.0,-3.0
8158,-5.08767668,-4.98996668,2.0,-4.00056016,1.62273653,-0.35457347,-1.0,NaN,4.00197318,3.91187318,4.0,-0.99945849,-9.51270016,1.99549984,-4.0,-7.99959571,3.9613314,2.2423314,-4.0,2.00047346,6.44093215,5.62538215,9.0,4.0,0.97326874,-2.01583126,13.0,-4.0
8159,2.98524102,2.96072102,-5.0,-1.00057292,-0.14808815,-1.76445815,13.0,0.0,4.5348544,5.0655544,22.0,1.0,-3.4530409,9.1379791,8.0,NaN,1.84489227,4.27649227,13.0,2.0,25.42757389,-9.01002611,-16.0,-1.0,25.67935211,11.80305211,7.0,18.0
8160,-10.4983054,-10.8890254,0.0,NaN,16.24422232,10.78742232,24.0,16.0,3.70911963,3.90611963,0.0,-2.0,8.20395066,6.26215066,0.0,5.0,4.94807377,6.22307377,3.0,1.0,-11.35385971,0.91034029,8.0,-4.0,14.12953182,7.87753182,5.0,20.0
8161,1.83206272,3.38547272,10.0,NaN,0.53213527,0.71338527,5.0,0.0,4.89559992,4.62189992,1.0,1.00051369,5.40941372,6.60071372,16.0,6.00039451,6.50652284,6.56732284,2.0,3.00043841,-2.72964163,-5.43324163,4.0,-5.0,8.1844553,-8.1688447,-8.0,-1.0
8162,-4.54896097,-3.07409097,-1.0,NaN,0.2269813,0.8149913,-11.0,-1.0,3.15997065,4.36937065,3.0,2.0,-3.00899217,1.62770783,15.0,-52.0,6.92268115,6.49778115,-3.0,1.0,-1.4020031,-3.3709031,2.0,-2.0,2.166411,-1.705589,7.0,0.0
8163,-0.57948612,-0.54712612,4.0,NaN,-0.55035683,1.67338317,-1.0,NaN,0.97274501,0.68494501,0.0,0.0,6.32777636,0.26317636,1.0,13.0,2.77914325,5.52244325,-2.0,-3.0,4.34362449,3.50141449,4.0,-2.0,0.76253021,-4.84246979,0.0,-11.0
8164,1.54370169,1.47902169,11.0,NaN,1.37803189,1.35274189,4.0,NaN,3.783565,3.555665,-1.0,-1.0,4.51878982,0.59858982,9.0,1.0,8.60385265,9.09945265,1.0,2.0,0.64791175,0.28614475,-7.0,-2.0,12.52137049,2.34517049,8.0,5.0
8165,5.99415615,7.33304615,12.0,5.99983986,0.35308386,0.31132386,-10.0,0.000460310000001,2.09717928,1.63477928,1.0,-6.99905127,-0.80664176,-2.49114176,4.0,-0.99982156,5.64958138,-6.14401862,-6.0,-9.0001985,-2.14707224,-1.86057224,-7.0,4.0,5.9532394,8.3512394,11.0,0.0
8166,-0.88325823,-1.00502823,-13.0,-2.0,1.12680421,0.37282421,13.0,5.00067935,3.22962599,3.46492599,5.0,1.00090821,2.01058203,4.24208203,-13.0,-0.99981022,10.25373467,6.98983467,5.0,9.99980781,-1.86420224,-0.09820224,-1.0,-3.0,-3.13119895,-5.59519895,6.0,-4.0
8167,4.55307491,4.33206491,-7.0,3.99985628,4.58060475,4.95552475,-8.0,NaN,4.23197338,4.48997338,1.0,6.00101408,-9.30553308,-1.26493308,-1.0,-12.99974651,2.39921514,1.35871514,-7.0,-8.00017227,-2.89890952,2.26799048,4.0,-9.0,13.9571917,2.0385917,-4.0,9.0
8168,4.4079629,5.9369129,13.0,NaN,-0.85111723,0.77307277,0.0,0.000482479999999,2.32222361,2.70622361,-6.0,-1.99943342,7.6038581,5.6055581,11.0,-2.00002541,2.89629914,2.90229914,0.0,-1.00055518,6.08366273,5.75613273,13.0,8.0,-13.63567197,1.79732803,14.0,-8.0
8169,6.25605221,6.23101221,8.0,5.99927545,-3.95564902,-3.08752902,4.0,-2.00020099,4.88797408,4.26167408,0.0,-1.00047733,14.37961365,15.76402365,23.0,12.99968308,5.08202586,4.16792586,13.0,-2.00038266,15.4558178,-0.5907822,-4.0,77.0,-2.21116412,-2.64216412,-1.0,-9.0
8170,3.49830693,4.25843693,13.0,0.9998483,-1.31724475,-0.76379475,-6.0,-3.99953073,2.09583225,4.62293225,-2.0,4.00098782,11.93151198,7.14681198,-2.0,9.00023239,3.47781887,3.26601887,2.0,-2.00018005,-6.16062739,0.51777261,24.0,-7.0,0.61686046,4.03666046,7.0,12.0
8171,4.90449676,4.78967676,3.0,2.99984702,-0.6553082,-0.6607082,-12.0,1.00046857,5.51627112,5.53327112,1.0,6.00098258,2.26957621,3.92827621,4.0,-2.99977326,10.60275343,10.99655343,-3.0,2.99981793,-0.04118767,1.95351233,5.0,0.0,3.40236414,2.17136414,8.0,-1.0
8172,0.91251504,0.73061504,7.0,-1.00014365,5.28522657,5.39302657,-15.0,5.00044612,8.56217714,4.12747714,3.0,-0.99901563,-0.00603625000008,-2.24653625,-2.0,-2.99985369,4.21096112,3.46906112,-2.0,-2.00020459,2.34673727,2.47573727,4.0,-4.0,11.50139462,3.20939462,7.0,0.0
8173,-1.72838145,0.82599855,-3.0,NaN,1.03559642,2.73580642,-10.0,NaN,0.52740426,1.99110426,-5.0,-5.0,17.99125364,15.52885364,1.0,-4.0,6.44767643,4.48257643,0.0,5.0,-13.69776349,-3.85106349,-2.0,-2.0,2.91974626,-5.05825374,-6.0,2.0
8174,5.38336943,6.03669943,9.0,1.99983118,3.75636681,3.74171681,1.0,2.00045909,4.26873316,3.62873316,-2.0,0.000921439999999,1.86623318,1.04093318,4.0,NaN,2.53929936,3.20389936,-3.0,-4.00020396,5.20077058,7.02158058,6.0,3.0,4.33715859,-2.22884141,-2.0,-3.0
8175,4.30240669,4.14387669,-2.0,NaN,-3.06335228,-0.74942228,-7.0,-1.00021384,6.51225043,5.65815043,2.0,2.0,-5.37603025,-7.24523025,3.0,-19.0,2.14763769,-6.53086231,8.0,-6.0,-2.48878909,-4.57568909,6.0,-7.0,9.76760215,5.17510215,6.0,10.0
8176,0.18468515,0.40725515,5.0,NaN,-1.62328087,-3.02604087,7.0,0.0,2.35920278,1.99810278,2.0,-2.0,-2.24773095,-1.23293095,3.0,-3.0,5.92678252,6.77198252,16.0,-2.0,5.6587786,0.6423786,5.0,1.0,12.15069436,3.65749436,17.0,6.0
8177,0.53564551,1.00356551,6.0,0.99915131,4.33526173,-0.12249827,-14.0,NaN,3.32367872,2.73377872,-3.0,-1.00047364,9.09933077,5.38703077,1.0,NaN,4.01686806,5.44656806,2.0,0.99954692,-0.63690655,-0.33974355,-10.0,-3.0,-7.64935184,5.42044816,20.0,-1.0
8178,1.27869174,1.24915174,10.0,0.0,1.85741544,1.14358544,0.0,3.00068675,3.36056339,3.53836339,2.0,-0.99840557,4.81456707,4.01916707,10.0,4.00071286,6.3876538,6.4093538,-12.0,3.00029904,18.1431416,8.2714416,3.0,12.0,10.27816106,4.99620106,-6.0,3.0
8179,1.24738604,0.51971604,-1.0,-3.00014709,0.58109209,2.97157209,3.0,NaN,5.78384075,4.72444075,-3.0,1.00101912,-1.25612573,-6.33282573,12.0,5.00027699,4.80850999,4.99370999,1.0,-3.00016306,9.55099464,-5.16500536,-7.0,1.0,-1.42507775,2.04222225,-7.0,0.0
8180,0.1148082,-0.0372618,-3.0,-0.000754690000001,-1.42333859,-0.09622859,4.0,-0.000195009999999,2.80050407,3.24560407,-2.0,-0.000440309999988,11.49563694,6.32133694,7.0,5.99972951,9.46343421,7.20253421,3.0,3.99966779,0.81339691,0.17390691,-1.0,-2.0,-4.12083109,-1.51313109,8.0,-11.0
8181,-0.39261044,-0.27830044,-3.0,NaN,1.64866711,1.58191711,6.0,0.99978824,7.77112323,7.88092323,2.0,0.0,1.94173718,2.30713718,-6.0,0.0,4.66960294,4.40830294,0.0,1.0,-0.713403,5.551197,-8.0,0.0,-6.68046697,-0.97046697,14.0,-4.0
8182,-2.74536962,-2.32721962,-7.0,-5.0,5.09502797,4.11108797,-14.0,NaN,0.41454088,1.30384088,2.0,-0.99905063,-4.92406735,-5.91776735,-1.0,-0.99976573,2.36492921,2.49512921,1.0,-5.0001768,2.10806619,1.16526619,8.0,0.0,-2.29802524,3.01827476,3.0,0.0
8183,3.2003929,3.4559629,6.0,3.0,3.0932272,2.1689872,-15.0,NaN,4.83856293,5.23076293,5.0,0.00148786999999,-4.70878716,-4.25528716,6.0,2.00070804,-0.27533784,1.19636216,-13.0,0.000298410000028,-1.111428,1.251502,-5.0,0.0,7.09978063,-4.62221937,0.0,1.0
8184,-1.01554699,-1.11828699,9.0,0.9993501,-0.62897477,-1.28248477,-16.0,-3.0,3.04321167,2.76081167,-6.0,-1.0,-2.064705,-2.588605,0.0,NaN,7.15805327,7.21055327,-3.0,3.0,0.6493729,-3.2382271,3.0,-3.0,10.23122317,-2.17197683,-6.0,0.0
8185,-3.83297393,-4.04679393,-15.0,-7.00069982,-0.57697437,-1.27676437,3.0,-1.00020964,3.66745532,2.82205532,-5.0,-3.0,-1.49300022,-1.76490022,-1.0,3.0,5.84789471,5.70649471,6.0,8.0,0.43740034,3.63233234,-2.0,-3.0,18.50521138,9.18041138,19.0,15.0
8186,4.55098255,4.26268255,19.0,NaN,1.46549396,-0.41380604,-9.0,NaN,0.26913973,2.92163973,3.0,-2.9994654,6.37888101,3.33548101,11.0,3.99992385,5.27626971,4.58746971,5.0,0.99942338,-1.65494093,-1.43414093,-2.0,1.0,-10.64189805,7.25340195,26.0,-5.0
8187,3.78055501,4.13179501,3.0,1.99984076,2.96823592,3.59067592,-7.0,NaN,3.81969222,4.46879222,0.0,0.000973650000006,-10.76971473,-11.28021473,0.0,-5.99976194,6.86309552,6.94209552,1.0,1.99982279,-3.8038239,-5.5592239,7.0,-3.0,14.51090532,0.50260532,8.0,8.0
8188,2.65722113,2.75322113,17.0,-1.00082253,-0.00063604,-0.19177604,3.0,0.99978098,2.11433007,2.38483007,0.0,-4.0,-0.18205184,-1.05565184,4.0,3.0,5.97743512,6.62503512,16.0,4.0,0.73988808,-2.51401192,9.0,-1.0,2.99283573,0.74233573,8.0,-12.0
8189,2.99504652,2.72196652,5.0,0.99984181,4.5475918,1.9326018,-8.0,NaN,4.37216816,4.63386816,-3.0,0.000970550000005,-1.23855613,-1.35775613,7.0,-1.99977386,5.88746049,5.55986049,-6.0,3.9998181,2.08997791,4.48947791,6.0,2.0,-3.5128841,-0.1509841,11.0,5.0
8190,0.40081756,-0.03898244,9.0,-1.00014606,-5.67412047,-3.34955047,-7.0,-1.9995571,4.92791215,5.26371215,-5.0,1.00097791,-2.35104085,-2.02904085,8.0,-3.99986705,5.27001262,4.11191262,1.0,-1.00020824,NaN,NaN,NaN,NaN,11.96496715,11.94896715,29.0,26.0
8191,0.80099161,1.76403161,3.0,NaN,3.68704694,2.14779694,-2.0,NaN,2.2784487,2.1950487,-2.0,-2.0,8.11992087,5.73862087,8.0,1.0,7.98926648,7.61026648,-1.0,-4.0,-7.58852097,-5.94874097,-17.0,-5.0,11.77074804,-1.97355196,-3.0,10.0
8192,2.01975412,2.22252412,-4.0,-2.00016085,-1.85164933,-3.16449933,-4.0,NaN,4.32285937,5.06815937,-3.0,0.000974939999992,1.54837124,-2.16702876,7.0,0.000247690000037,6.25055828,5.80995828,1.0,-1.00017316,-4.98892827,-2.04392827,-15.0,-9.0,-6.84518461,1.41281539,11.0,-11.0
8193,2.58591816,0.83217816,-5.0,-1.00062178,1.11173108,0.53082108,-10.0,NaN,1.90077036,1.78387036,5.0,-4.0,-1.86391345,-0.86151345,8.0,-15.0,5.34761356,4.98191356,8.0,-1.0,-5.1158614,-0.1317614,-4.0,-7.0,1.25021803,-2.29888197,8.0,2.0
8194,3.89621906,3.77662906,1.0,0.99942709,-2.88026647,-1.21509647,33.0,1.0,4.20983058,4.58913058,2.0,-1.0,3.43820172,2.89662172,4.0,NaN,2.11041254,4.19841254,10.0,5.0,4.73137959,2.79141759,5.0,2.0,14.75395446,8.23015446,2.0,7.0
8195,0.67476843,0.68092843,-3.0,-1.0005741,2.48475951,-3.95020049,1.0,0.0,3.39098072,2.90758072,-4.0,-1.0,-5.95419786,-0.31809786,-6.0,-11.0,6.26477853,4.65227853,9.0,1.0,-1.45712144,-1.66347144,6.0,-3.0,0.53571874,-0.93728126,8.0,0.0
8196,-3.06866811,-3.06415811,7.0,-0.000626099999998,2.54620044,5.13525044,-8.0,NaN,4.24861122,4.21661122,3.0,0.0,-4.63494894,-7.27554894,14.0,-5.0,5.55029087,5.57929087,-2.0,1.0,10.54132355,-1.22241645,7.0,0.0,7.77643242,5.84743242,-1.0,7.0
