,aw3d30_wgs84_Barcelos,aw3d30_slope_Barcelos
6041,48.13443219,2.321779
6042,21.60277823,2.362706
6043,29.98935848,0.9330253
6044,42.84567269,0.6561214
6045,NaN,NaN
6046,22.03968579,6.916772
6047,31.88453484,2.362431
6048,43.49941285,3.342601
6049,45.12945755,1.677872
6050,NaN,NaN
6051,NaN,NaN
6052,NaN,NaN
6053,21.33919423,0.00131308
6054,45.78856236,0.4644809
6055,NaN,NaN
6056,47.08095491,0.00131797
6057,22.17467259,3.031243
6058,47.34660006,1.041066
6059,26.87209866,1.999557
6060,49.23879491,0.00132022
6061,14.88653113,3.024019
6062,NaN,NaN
6063,48.80292785,0.927614
6064,21.84211131,0.00131353
6065,50.19523739,2.325948
6066,44.65074303,0.4644869
6067,21.92085591,6.334415
6068,NaN,NaN
6069,NaN,NaN
6070,33.67856063,1.766518
6071,43.07561306,3.29329
6072,NaN,NaN
6073,NaN,NaN
6074,30.02438838,0.00132245
6075,19.78713686,1.641659
6076,42.74340461,4.396933
6077,44.4353616,3.106227
6078,34.72643523,NaN
6079,42.55645851,0.7342533
6080,42.66992937,3.016038
6081,45.19950007,0.7342287
6082,20.61097367,3.388702
6083,NaN,NaN
6084,50.16388801,1.636235
6085,NaN,NaN
6086,44.70602509,0.4667183
6087,9.74545892,3.974981
6088,23.98548621,0.4645369
6089,21.88062414,1.313237
6090,48.6432276,3.037584
6091,21.70927896,2.814968
6092,46.96171106,1.908971
6093,NaN,NaN
6094,33.95061873,1.313813
6095,27.01840913,3.281788
6096,32.91076649,1.353557
6097,NaN,NaN
6098,NaN,NaN
6099,50.79125252,0.3292131
6100,49.40867003,0.6561187
6101,NaN,NaN
6102,30.94764793,2.970583
6103,NaN,NaN
6104,43.4499393,2.330068
6105,44.16686358,0.4667397
6106,40.66368299,0.7318497
6107,44.65162475,1.315605
6108,42.52236224,2.811861
6109,NaN,NaN
6110,45.09429379,1.766597
6111,47.78206703,1.036156
6112,42.05774928,1.351541
6113,41.63014429,1.644018
6114,42.26079362,0.7368703
6115,21.11916008,0.00131739
6116,NaN,NaN
6117,32.85615227,0.4644876
6118,37.76452155,3.301044
6119,46.84914412,2.299967
6120,46.09528597,0.00131569
6121,NaN,NaN
6122,36.84805488,0.9330012
6123,49.18340093,2.39647
6124,44.98108234,3.371468
6125,11.52789955,0.4645499
6126,NaN,NaN
6127,45.07475651,1.356665
6128,22.45601862,0.9852614
6129,49.85764134,2.573308
6130,37.39631354,4.289498
6131,NaN,NaN
6132,46.48953428,1.647928
6133,29.81298506,2.376602
6134,29.12676137,1.864383
6135,45.46044462,0.3292829
6136,23.12594821,NaN
6137,NaN,NaN
6138,NaN,NaN
6139,49.14356639,NaN
6140,NaN,NaN
6141,46.56972319,4.544466
6142,43.09175198,2.650533
6143,44.89123378,1.851017
6144,40.34476735,7.766587
6145,33.38020292,2.970685
6146,29.4982695,1.313816
6147,33.0335159,0.9251652
6148,47.77011763,5.116606
6149,49.43480046,3.434469
6150,21.64032866,1.773262
6151,NaN,NaN
6152,45.62240017,3.839039
6153,24.45625622,1.356033
6154,5.76931625,2.956623
6155,11.69550891,1.671948
6156,NaN,NaN
6157,14.83855735,0.329823
6158,NaN,NaN
6159,44.85314389,3.018526
6160,46.4355382,1.641731
6161,42.99618828,3.031271
6162,NaN,NaN
6163,45.48298722,5.411838
6164,45.04276258,3.024331
6165,NaN,NaN
6166,NaN,NaN
6167,50.24873842,3.433265
6168,41.9645231,0.4659417
6169,48.09418912,1.647887
6170,NaN,NaN
6171,50.85506254,1.648355
6172,NaN,NaN
6173,43.97331195,2.360127
6174,30.60141064,0.4644749
6175,14.72134754,NaN
6176,NaN,NaN
6177,NaN,NaN
6178,NaN,NaN
6179,38.76240136,1.677168
6180,48.43829282,3.658591
6181,NaN,NaN
6182,NaN,NaN
6183,44.1699876,0.3292808
6184,NaN,NaN
6185,35.66305576,3.240784
6186,46.12976188,5.020863
6187,NaN,NaN
6188,23.33872766,3.29621
6189,NaN,NaN
6190,45.5189934,2.095351
6191,47.37133992,2.000932
6192,44.62523651,1.042208
6193,NaN,NaN
6194,44.55137444,1.041537
6195,42.74189984,5.356227
6196,44.19066808,4.883572
6197,39.82143157,0.329284
6198,24.15107577,4.274482
6199,42.9768663,1.638855
6200,44.99541955,1.040366
6201,38.60810995,5.009142
6202,50.00218067,1.354033
6203,NaN,NaN
6204,26.38409931,1.677166
6205,NaN,NaN
6206,NaN,NaN
6207,44.38547627,3.628687
6208,47.19873402,2.638854
6209,45.95863756,4.190022
6210,11.71870465,0.9277588
6211,36.02177124,2.385761
6212,NaN,NaN
6213,NaN,NaN
6214,48.33509157,1.766604
6215,NaN,NaN
6216,39.94644723,1.042191
6217,47.24346433,0.9870554
6218,48.05863938,2.394533
6219,45.55616967,1.969982
6220,30.76719252,0.9846917
6221,21.28127179,0.0013144
6222,41.87397081,7.750533
6223,30.51668443,13.94217
6224,41.41441294,1.644048
6225,37.03763212,2.319923
6226,25.30477498,4.274162
6227,NaN,NaN
6228,45.96516544,2.507352
6229,NaN,NaN
6230,44.61980254,1.766583
6231,44.7635888,0.3292203
6232,47.94494102,2.655455
6233,NaN,NaN
6234,41.5380233,1.671999
6235,24.01013718,4.280099
6236,48.3696301,1.315087
6237,NaN,NaN
6238,39.68679257,5.279201
6239,39.07286673,2.641307
6240,48.25751978,3.242319
6241,NaN,NaN
6242,NaN,NaN
6243,17.16853012,0.4667284
6244,44.09665486,1.677158
6245,48.25017698,3.296608
6246,35.11652012,1.04111
6247,46.31315721,NaN
6248,37.08850478,2.198787
6249,48.00878265,0.9330348
6250,46.79741821,3.526134
6251,29.93798616,0.3274712
6252,35.71445384,6.375083
6253,47.41775954,2.638873
6254,21.22452178,0.0013151
6255,47.2051948,3.036782
6256,40.68856019,0.3298372
6257,NaN,NaN
6258,22.04246847,3.282517
6259,NaN,NaN
6260,NaN,NaN
6261,NaN,NaN
6262,NaN,NaN
6263,38.47289325,3.540757
6264,NaN,NaN
6265,NaN,NaN
6266,NaN,NaN
6267,22.58349065,1.189095
6268,32.00688252,1.672409
6269,38.66957161,2.812204
6270,NaN,NaN
6271,NaN,NaN
6272,45.21440962,3.342753
6273,25.97740876,1.472706
6274,49.13511616,3.988586
6275,20.98844,0.00131866
6276,NaN,NaN
6277,18.40242425,1.774252
6278,29.7602864,1.388155
6279,NaN,NaN
6280,16.89991723,0.6561193
6281,17.87413407,7.480237
6282,48.63598636,1.773505
6283,43.94832895,4.265821
6284,NaN,NaN
6285,NaN,NaN
6286,45.31292372,1.674061
6287,47.66466162,3.371531
6288,NaN,NaN
6289,37.95867992,1.042194
6290,45.89076316,1.91135
6291,NaN,NaN
6292,43.330755,4.856609
6293,50.86056437,1.466844
6294,42.75438884,NaN
6295,49.22013965,1.851068
6296,43.99409189,1.64833
6297,20.87155768,1.354073
6298,NaN,NaN
6299,21.33478906,0.00131259
6300,22.63920811,2.19888
6301,NaN,NaN
6302,46.56599771,1.31501
6303,48.36568074,2.196647
6304,42.29978431,0.7360816
6305,NaN,NaN
6306,21.67607973,0.00131471
6307,NaN,NaN
6308,48.86411019,2.360156
6309,NaN,NaN
6310,28.84819523,0.00132284
6311,32.7550192,1.313329
6312,36.79161328,1.313213
6313,48.154763,0.4644895
6314,33.81883588,4.676549
6315,NaN,NaN
6316,32.85750227,1.182463
6317,39.75288086,0.4667472
6318,NaN,NaN
6319,37.8655854,7.968599
6320,NaN,NaN
6321,32.39280645,3.838449
6322,21.05962182,1.774254
6323,NaN,NaN
6324,45.50412743,2.209484
6325,51.18753724,1.677173
6326,19.10968847,3.479385
6327,39.84499991,4.544339
6328,NaN,NaN
6329,46.56844437,1.041066
6330,NaN,NaN
6331,NaN,NaN
6332,NaN,NaN
6333,24.64262623,NaN
6334,46.94237887,2.097929
6335,46.11926195,1.672402
6336,NaN,NaN
6337,30.13521529,9.595528
6338,48.13458118,2.09779
6339,21.00592238,0.00131524
6340,23.8378713,6.219184
6341,32.45153732,3.260546
6342,41.27245302,2.208736
6343,38.85998044,0.7318787
6344,41.33994792,5.602191
6345,42.94176249,2.557995
6346,12.52655944,0.6584786
6347,37.74589491,1.911314
6348,49.83578391,2.208728
6349,42.46683111,3.538197
6350,35.30119233,0.7360892
6351,47.74326298,3.728699
6352,NaN,NaN
6353,NaN,NaN
6354,17.83940388,0.7375861
6355,46.69660147,2.800911
6356,NaN,NaN
6357,21.25637795,5.553203
6358,31.36361909,12.40902
6359,40.068563,1.351931
6360,37.50353418,5.25539
6361,49.12195157,2.798514
6362,48.74775134,1.64756
6363,NaN,NaN
6364,NaN,NaN
6365,NaN,NaN
6366,NaN,NaN
6367,18.53870456,1.038115
6368,NaN,NaN
6369,NaN,NaN
6370,49.54981038,2.097896
6371,43.84225252,0.9852865
6372,NaN,NaN
6373,33.40962425,5.391617
6374,17.68664739,3.352593
6375,36.65516988,1.466731
6376,36.3279195,1.636285
6377,21.2927107,0.00131595
6378,42.08309796,1.636337
6379,47.11161799,0.7360312
6380,33.01003638,2.298805
6381,47.40665042,2.555557
6382,27.8006454,2.396487
6383,45.98194655,4.475949
6384,39.72195533,1.911105
6385,NaN,NaN
6386,36.7266019,3.284244
6387,44.33546933,3.838284
6388,NaN,NaN
6389,NaN,NaN
6390,52.03794924,3.352496
6391,NaN,NaN
6392,43.18912514,NaN
6393,NaN,NaN
6394,24.25556307,1.474176
6395,NaN,NaN
6396,NaN,NaN
6397,33.25469952,7.145834
6398,NaN,NaN
6399,50.77360842,2.072603
6400,10.63443476,0.6584762
6401,37.72652863,1.040408
6402,36.41555007,2.29878
6403,46.85857164,1.648659
6404,37.40676841,14.65359
6405,27.01868928,6.645294
6406,NaN,NaN
6407,NaN,NaN
6408,44.26561494,0.7342173
6409,46.27748815,NaN
6410,NaN,NaN
6411,NaN,NaN
6412,38.39285566,2.558048
6413,NaN,NaN
6414,33.95786186,6.564874
6415,NaN,NaN
6416,NaN,NaN
6417,45.41757146,2.110876
6418,41.22845973,3.674241
6419,39.14462113,3.421899
6420,52.81496104,2.814802
6421,43.91078837,2.811819
6422,33.8944471,0.9852841
6423,NaN,NaN
6424,36.24548307,1.674535
6425,NaN,NaN
6426,NaN,NaN
6427,46.14967818,2.196885
6428,30.20915865,9.341053
6429,42.513522,NaN
6430,43.12927568,0.00133187
6431,NaN,NaN
6432,NaN,NaN
6433,NaN,NaN
6434,NaN,NaN
6435,25.12046758,2.081675
6436,23.56216323,0.00132118
6437,33.93947096,0.7315598
6438,43.90331669,2.199148
6439,NaN,NaN
6440,31.84407955,3.728475
6441,NaN,NaN
6442,46.4682335,0.6584696
6443,NaN,NaN
6444,47.4126673,1.676567
6445,40.57933112,0.6578973
6446,41.09657405,4.371174
6447,NaN,NaN
6448,NaN,NaN
6449,NaN,NaN
6450,40.6904485,6.456949
6451,NaN,NaN
6452,24.96995287,5.66046
6453,35.34529711,1.353983
6454,32.81281933,1.474168
6455,18.70043531,1.643542
6456,43.78598368,1.636261
6457,23.04664916,5.89416
6458,37.49637157,1.67647
6459,33.5919287,0.4659042
6460,NaN,NaN
6461,NaN,NaN
6462,45.94618634,1.908954
6463,38.88860594,0.9276435
6464,46.10938638,4.47553
6465,45.26978344,0.6579279
6466,24.44150556,0.7318347
6467,39.87300122,0.9330167
6468,NaN,NaN
6469,NaN,NaN
6470,NaN,NaN
6471,NaN,NaN
6472,39.28679356,3.679263
6473,35.92430343,5.115764
6474,42.65702535,1.313811
6475,NaN,NaN
6476,NaN,NaN
6477,44.01866666,2.36007
6478,41.71859967,1.864339
6479,30.5057974,0.9846929
6480,50.24520443,3.037716
6481,45.32841415,3.948613
6482,17.89456521,3.728962
6483,32.02277517,0.656699
6484,NaN,NaN
6485,47.18114869,0.9330225
6486,46.65354924,2.55556
6487,44.34615556,NaN
6488,68.94831881,17.28502
6489,21.35501294,0.00131562
6490,NaN,NaN
6491,NaN,NaN
6492,41.68597778,1.997504
6493,41.09942368,1.995367
6494,43.58523329,0.3292496
6495,NaN,NaN
6496,41.39103499,4.018406
6497,49.83554595,3.016011
6498,21.92572881,0.00131531
6499,52.62510528,0.9847034
6500,46.17620548,4.215565
6501,47.08611607,2.955925
6502,28.79476866,6.532945
6503,47.95478147,2.110911
6504,45.93768811,1.773268
6505,21.36415474,0.00131325
6506,28.26785799,4.859696
6507,32.85954044,0.7360985
6508,46.14981828,1.042196
6509,47.01660994,3.98628
6510,48.17380378,0.00133132
6511,NaN,NaN
6512,NaN,NaN
6513,NaN,NaN
6514,34.73646428,2.196759
6515,NaN,NaN
6516,23.35313197,NaN
6517,51.84943472,2.330045
6518,51.16674328,0.731563
6519,NaN,NaN
6520,40.3493724,3.271312
6521,43.37147521,3.476969
6522,22.70604942,0.4620094
6523,NaN,NaN
6524,NaN,NaN
6525,46.2293377,0.3292601
6526,46.85331241,0.986526
6527,NaN,NaN
6528,39.13124406,2.641428
6529,47.54979835,2.081672
6530,31.00575587,0.00132434
6531,44.2792537,1.636257
6532,NaN,NaN
6533,45.66305929,2.196397
6534,46.30392971,1.772534
6535,NaN,NaN
6536,18.38259555,0.00131339
6537,NaN,NaN
6538,33.90062351,3.954182
6539,36.90939265,3.342535
6540,NaN,NaN
6541,46.75553657,NaN
6542,30.80192708,0.4619608
6543,46.2518182,3.344827
6544,NaN,NaN
6545,39.9917902,1.764355
6546,NaN,NaN
6547,NaN,NaN
6548,48.5732798,0.4644991
6549,NaN,NaN
6550,NaN,NaN
6551,36.87939491,2.646461
6552,43.66343555,1.636218
6553,48.63440895,0.6561092
6554,NaN,NaN
6555,40.80508786,2.000129
6556,37.72145162,6.75565
6557,32.86223964,6.784211
6558,44.59378043,3.371519
6559,NaN,NaN
6560,21.07172102,1.390728
6561,48.61049557,3.660705
6562,49.25839282,2.388169
6563,NaN,NaN
6564,NaN,NaN
6565,30.84238901,1.647535
6566,32.73016594,2.557976
6567,9.51178638,NaN
6568,NaN,NaN
6569,42.80058932,1.474188
6570,44.32247118,1.041543
6571,41.37330507,2.778638
6572,NaN,NaN
6573,39.5665807,0.00132039
6574,NaN,NaN
6575,27.88756594,1.647523
6576,42.18973671,1.353634
6577,NaN,NaN
6578,39.23503937,3.991498
6579,NaN,NaN
6580,32.99015663,3.224407
6581,21.243307,0.001316
6582,NaN,NaN
6583,NaN,NaN
6584,46.18015663,2.555411
6585,47.70496603,1.040357
6586,38.74997245,2.944899
6587,42.98569854,3.261283
6588,20.34998418,1.188355
6589,46.23941319,1.041087
6590,42.6894487,2.298244
6591,31.29134815,3.939781
6592,NaN,NaN
6593,49.00599225,2.650546
6594,35.00573264,0.4659263
6595,46.34988991,7.049349
6596,NaN,NaN
6597,47.55980278,2.655425
6598,48.45568968,2.655416
6599,NaN,NaN
6600,NaN,NaN
6601,NaN,NaN
6602,NaN,NaN
6603,NaN,NaN
6604,44.96725734,1.920658
6605,45.92015793,2.000932
6606,46.35468637,0.9251773
6607,41.38641599,5.004521
6608,NaN,NaN
6609,47.00262903,3.666243
6610,26.13433262,1.6746
6611,36.88458131,1.772571
6612,47.44207018,3.626999
6613,28.65888343,1.313811
6614,32.80724835,1.638817
6615,50.40757974,0.6566799
6616,21.25354311,0.0013149
6617,21.24002911,2.208782
6618,NaN,NaN
6619,42.34049604,3.106137
6620,38.92258814,11.99881
6621,49.34371066,0.9322457
6622,NaN,NaN
6623,37.87734852,0.9870812
6624,23.04057251,1.315137
6625,15.56305206,1.647585
6626,23.01020329,2.713424
6627,NaN,NaN
6628,25.0370332,4.427807
6629,28.82462205,0.4619477
6630,NaN,NaN
6631,32.61741285,1.038405
6632,NaN,NaN
6633,NaN,NaN
6634,30.70732842,1.851168
6635,47.20686736,4.716283
6636,49.3458614,5.022168
6637,47.54972736,3.240659
6638,23.71343184,4.280721
6639,NaN,NaN
6640,NaN,NaN
6641,44.81403852,0.7342269
6642,37.8004187,0.4619472
6643,46.10649279,2.49654
6644,NaN,NaN
6645,45.50735057,0.3292982
6646,42.74271201,1.641678
6647,36.79141256,6.623975
6648,50.58419838,2.375289
6649,38.31912588,4.979983
6650,NaN,NaN
6651,18.68618735,0.9870726
6652,45.86717145,0.00133329
6653,47.57873417,2.494293
6654,NaN,NaN
6655,49.65653616,3.036929
6656,NaN,NaN
6657,43.74176383,1.674466
6658,46.65138226,1.671912
6659,44.98739341,1.921256
6660,35.17365292,1.865088
6661,48.13141541,3.120911
6662,NaN,NaN
6663,46.94406815,0.7368762
6664,NaN,NaN
6665,33.89375553,2.376102
6666,18.51430394,1.315581
6667,NaN,NaN
6668,NaN,NaN
6669,51.06391752,2.814735
6670,NaN,NaN
6671,18.93622428,2.573384
6672,46.80310367,2.300547
6673,41.85486932,0.3292944
6674,NaN,NaN
6675,34.13043098,NaN
6676,NaN,NaN
6677,26.76377306,2.362495
6678,19.59202567,3.389431
6679,NaN,NaN
6680,NaN,NaN
6681,25.22675682,1.472673
6682,44.58645235,3.271106
6683,35.96240794,1.647941
6684,NaN,NaN
6685,33.91862072,5.117848
6686,30.47616546,8.341699
6687,20.21261062,3.419625
6688,42.26627781,0.7315574
6689,26.1747659,0.0013158
6690,NaN,NaN
6691,44.21765341,3.121298
6692,20.05705709,1.353721
6693,NaN,NaN
6694,NaN,NaN
6695,47.18595987,1.353545
6696,40.85886775,3.422273
6697,NaN,NaN
6698,40.64238707,1.466882
6699,NaN,NaN
6700,23.52415314,1.472663
6701,38.52316623,1.648697
6702,29.54313091,5.612668
6703,47.19985551,2.64958
6704,44.42107478,1.041527
6705,NaN,NaN
6706,47.16169504,0.9330361
6707,45.45551401,3.021736
6708,48.05206155,0.7318244
6709,47.45880225,0.7360329
6710,NaN,NaN
6711,NaN,NaN
6712,NaN,NaN
6713,41.11874659,6.135017
6714,43.98385713,5.482979
6715,NaN,NaN
6716,NaN,NaN
6717,46.33835653,1.399169
6718,NaN,NaN
6719,51.32217671,1.643457
6720,44.39476126,0.7375918
6721,NaN,NaN
6722,NaN,NaN
6723,49.01553339,2.09793
6724,NaN,NaN
6725,31.62033417,0.7341955
6726,48.43253815,5.165197
6727,NaN,NaN
6728,45.12471806,2.362694
6729,NaN,NaN
6730,NaN,NaN
6731,33.91154782,1.35605
6732,23.1977324,8.583022
6733,NaN,NaN
6734,26.01952915,3.015971
6735,NaN,NaN
6736,48.29631466,0.9852916
6737,36.35554715,7.441379
6738,32.7341646,1.399145
6739,21.95091178,1.674577
6740,40.3513708,3.849588
6741,NaN,NaN
6742,30.26539796,0.00131865
6743,NaN,NaN
6744,NaN,NaN
6745,47.73421146,3.501411
6746,48.17698156,0.4619629
6747,20.12119743,2.323788
6748,48.84001837,0.9321839
6749,41.65473578,0.6584684
6750,NaN,NaN
6751,NaN,NaN
6752,24.47574468,1.3156
6753,43.01040631,0.3280446
6754,34.83437416,3.031879
6755,NaN,NaN
6756,43.5798743,0.7376186
6757,47.97205512,0.6566833
6758,NaN,NaN
6759,15.83049565,3.389428
6760,NaN,NaN
6761,21.14814386,0.00131714
6762,NaN,NaN
6763,NaN,NaN
6764,44.2225377,0.932229
6765,47.98948901,2.555518
6766,48.48625158,0.4667724
6767,NaN,NaN
6768,NaN,NaN
6769,18.92425315,3.037762
6770,44.58349735,5.728924
6771,NaN,NaN
6772,41.76098483,0.6561853
6773,34.41250434,4.017643
6774,NaN,NaN
6775,24.93492968,3.541102
6776,46.99558531,2.32124
6777,49.55434368,2.64689
6778,27.66108557,2.930279
6779,NaN,NaN
6780,NaN,NaN
6781,36.93520325,5.84203
6782,NaN,NaN
6783,NaN,NaN
6784,NaN,NaN
6785,39.8270622,0.3274969
6786,48.58620669,0.932202
6787,21.39613872,0.00131374
6788,NaN,NaN
6789,NaN,NaN
6790,NaN,NaN
6791,45.06951672,1.99493
6792,44.76166857,5.892964
6793,NaN,NaN
6794,NaN,NaN
6795,NaN,NaN
6796,48.24445002,0.7368701
6797,23.21036361,5.795104
6798,40.61308954,1.920634
6799,50.49742623,2.944858
6800,45.41629633,1.864346
6801,50.60287698,2.072592
6802,24.73687495,2.001585
6803,33.33410801,3.67938
6804,49.12105579,0.4667583
6805,49.32737515,1.353993
6806,NaN,NaN
6807,28.73585502,1.35725
6808,NaN,NaN
6809,NaN,NaN
6810,49.03543173,1.038414
6811,29.15680522,7.148319
6812,NaN,NaN
6813,47.74467305,2.639093
6814,46.30596244,1.674467
6815,NaN,NaN
6816,20.27427065,0.6566861
6817,45.46996535,2.811828
6818,44.89844641,1.97235
6819,48.5428699,3.953997
6820,NaN,NaN
6821,25.04641921,0.3298189
6822,46.79386141,3.674925
6823,NaN,NaN
6824,50.40173159,4.017605
6825,47.7156901,7.000641
6826,45.99955621,1.315061
6827,46.96018638,1.180026
6828,26.48739334,1.042196
6829,50.57748642,2.300547
6830,29.85866424,5.844137
6831,NaN,NaN
6832,45.84377066,2.976149
6833,24.60414128,0.4619841
6834,30.81414982,0.9322534
6835,34.92540441,1.315619
6836,46.26040098,1.399158
6837,41.27210915,2.376127
6838,NaN,NaN
6839,41.13142772,NaN
6840,NaN,NaN
6841,NaN,NaN
6842,36.87863994,3.66111
6843,NaN,NaN
6844,18.06767922,0.6579596
6845,36.43192227,1.766204
6846,41.00502409,1.041075
6847,30.92950231,0.7339481
6848,NaN,NaN
6849,NaN,NaN
6850,46.98953392,1.313792
6851,27.2638057,3.030691
6852,NaN,NaN
6853,22.57515887,2.834432
6854,10.6263283,0.6561814
6855,48.05591871,1.674131
6856,32.51780286,7.618286
6857,NaN,NaN
6858,47.06817911,0.00131843
6859,47.85301645,0.9852968
6860,50.83433934,1.042202
6861,40.44320171,3.949979
6862,39.17180248,4.859102
6863,NaN,NaN
6864,41.67791176,1.908678
6865,44.55619081,4.278274
6866,34.03922289,0.7342056
6867,NaN,NaN
6868,NaN,NaN
6869,NaN,NaN
6870,21.07478902,2.000134
6871,42.69803511,0.3298236
6872,44.08086102,2.626832
6873,49.03144631,0.7315603
6874,44.47866803,0.9852882
6875,43.39159548,9.060443
6876,47.39837942,4.890646
6877,NaN,NaN
6878,32.3304485,2.649563
6879,47.53051426,1.180006
6880,11.57070816,0.7318901
6881,40.39669457,4.932927
6882,43.27747835,0.4667316
6883,NaN,NaN
6884,37.46376814,3.936856
6885,22.16449472,0.4619797
6886,44.60812604,NaN
6887,44.83777799,0.6566749
6888,NaN,NaN
6889,NaN,NaN
6890,NaN,NaN
6891,18.69299196,3.283751
6892,NaN,NaN
6893,NaN,NaN
6894,51.18969299,0.7342027
6895,50.24581069,1.772529
6896,22.55736642,1.041072
6897,21.1663879,0.00131614
6898,49.34566948,3.371485
6899,37.95486452,6.645125
6900,37.97635148,8.461326
6901,45.93347031,2.300581
6902,44.58196703,1.970568
6903,33.89446086,6.047231
6904,46.21998393,3.122066
6905,43.40291034,2.31981
6906,47.1780307,1.040376
6907,NaN,NaN
6908,47.1037179,0.00131778
6909,43.27667861,5.438656
6910,48.69934059,2.626836
6911,27.52882349,3.122024
6912,27.24635164,1.313819
6913,42.34390014,2.930583
6914,NaN,NaN
6915,NaN,NaN
6916,41.85439598,3.7535
6917,41.30563025,3.666718
6918,12.28037325,4.590368
6919,10.6419526,0.7342853
6920,45.66472773,1.674462
6921,50.51755809,2.097778
6922,48.19931092,1.472639
6923,40.58825741,1.399145
6924,43.71530057,0.7315596
6925,23.50545966,1.766676
6926,NaN,NaN
6927,44.62527389,4.706229
6928,20.96434978,1.399184
6929,NaN,NaN
6930,16.87209774,2.639331
6931,NaN,NaN
6932,NaN,NaN
6933,NaN,NaN
6934,48.05521476,1.865142
6935,35.62398677,1.313213
6936,42.39460663,6.816916
6937,NaN,NaN
6938,44.73162393,6.732954
6939,19.99480126,8.589143
6940,49.92612521,1.97
6941,NaN,NaN
6942,NaN,NaN
6943,45.17061037,2.209569
6944,30.90552027,10.95096
6945,24.9399756,0.00131866
6946,38.98444672,6.234534
6947,47.21159123,1.639017
6948,45.90000042,0.6561286
6949,NaN,NaN
6950,NaN,NaN
6951,43.54643626,1.636216
6952,NaN,NaN
6953,50.41309134,5.172861
6954,42.70241492,4.865051
6955,NaN,NaN
6956,NaN,NaN
6957,50.74716323,1.188351
6958,50.07785535,1.972344
6959,25.00457444,0.9322044
6960,46.6752118,0.7368441
6961,NaN,NaN
6962,47.09662046,NaN
6963,NaN,NaN
6964,19.59515087,0.3292958
6965,48.70743559,3.302613
6966,29.8180959,2.930452
6967,39.47829024,3.342968
6968,40.7263161,0.9322268
6969,37.23571925,1.851018
6970,27.037233,2.573126
6971,32.11795759,3.500441
6972,41.6920815,0.329301
6973,22.5748636,0.00131881
6974,NaN,NaN
6975,31.665225,4.214493
6976,42.95519985,0.9870557
6977,35.48827348,1.911352
6978,NaN,NaN
6979,NaN,NaN
6980,21.12458,0.00131303
6981,15.27454646,1.648317
6982,44.47481152,2.386352
6983,29.12690069,1.642298
6984,NaN,NaN
6985,44.74725797,3.94978
6986,21.17498218,0.00131683
6987,NaN,NaN
6988,45.2707295,0.9846946
6989,NaN,NaN
6990,26.05558805,0.6579177
6991,49.22750977,5.245274
6992,NaN,NaN
6993,50.45238122,3.390152
6994,19.89808906,12.08423
6995,27.89547323,7.68424
6996,25.43070493,6.234673
6997,32.79093006,2.074474
6998,42.23580725,1.995512
6999,39.3716867,4.644299
7000,48.74040617,1.911123
7001,NaN,NaN
7002,27.61297128,2.641514
7003,NaN,NaN
7004,NaN,NaN
7005,23.97801832,1.999559
7006,17.73001933,2.324496
7007,NaN,NaN
7008,NaN,NaN
7009,43.71885257,3.736979
7010,31.04952875,6.127942
7011,43.37205692,1.040416
7012,40.897756,1.994888
7013,42.62043978,2.775948
7014,NaN,NaN
7015,36.99336516,1.772525
7016,55.47387103,5.916131
7017,NaN,NaN
7018,47.96088207,4.903248
7019,48.77230663,5.584217
7020,23.24770321,1.357322
7021,NaN,NaN
7022,48.70685026,2.000148
7023,42.05333435,NaN
7024,43.03247696,3.273948
7025,48.71978624,0.7315683
7026,NaN,NaN
7027,NaN,NaN
7028,43.60049641,1.999486
