,tdx12_RioClaro,tdx30_RioClaro,srtm30_RioClaro,srtm30_wgs84_RioClaro,aster30_RioClaro,aster30_wgs84_RioClaro,aw3d30_RioClaro,aw3d30_wgs84_RioClaro
8448,781.3643,783.8875,794.0,789.16474656,794.0,789.16474656,793.0,788.16496685
8449,766.9365,766.54,777.0,772.31431874,779.0,774.31431874,779.0,774.31454029
8450,556.4906,556.7682,566.0,562.25227811,575.0,571.25227811,562.0,558.25245304
8451,589.7646,589.4372,600.0,596.85904681,604.0,600.85904681,598.0,594.85904681
8452,532.7388,532.1622,540.0,536.56429121,542.0,538.56429121,540.0,536.5647068
8453,617.3966,619.6767,626.0,622.75295114,631.0,627.75295114,623.0,619.75295114
8454,572.0174,576.3665,581.0,577.61402672,573.0,569.61402672,578.0,574.61457432
8455,607.2014,608.0112,619.0,615.24079809,614.0,610.24079809,615.0,611.24079809
8456,636.8123,636.8925,645.0,641.47408033,646.0,642.47408033,644.0,640.47421721
8457,608.5623,608.399,618.0,614.25206531,615.0,611.25206531,619.0,615.25206531
8458,696.4212,695.8013,704.0,700.3689761,694.0,690.3689761,707.0,703.3689761
8459,627.6794,626.8307,634.0,630.11441006,638.0,634.11441006,635.0,631.11441006
8460,788.0667,780.58,771.0,766.50666818,777.0,772.50666818,774.0,769.50666818
8461,636.7755,637.0697,647.0,643.98507683,643.0,639.98507683,647.0,643.98516549
8462,621.9775,621.7443,632.0,628.24158678,641.0,637.24158678,628.0,624.24129016
8463,639.9917,639.2093,648.0,643.41156844,662.0,657.41156844,648.0,643.41178358
8464,708.5165,708.2205,717.0,713.30441909,719.0,715.30441909,718.0,714.30412204
8465,751.7559,748.7297,757.0,752.67407382,761.0,756.67407382,758.0,753.67377406
8466,588.8004,588.3083,597.0,593.24019972,594.0,590.24019972,598.0,594.24019972
8467,745.0786,745.9388,757.0,752.56334558,759.0,754.56334558,753.0,748.56355663
8468,548.1398,548.1552,559.0,555.64349376,551.0,547.64349376,556.0,552.64349376
8469,658.0655,657.8875,663.0,659.06296685,667.0,663.06296685,667.0,663.06296685
8470,628.0073,634.8339,649.0,645.20430535,640.0,636.20430535,644.0,640.20430535
8471,597.8125,598.4242,607.0,602.85920455,620.0,615.85920455,607.0,602.85920455
8472,515.3793,515.1798,521.0,517.67287583,525.0,521.67287583,521.0,517.67287583
8473,611.1943,611.4235,620.0,616.24756769,614.0,610.24756769,620.0,616.24712503
8474,573.1002,572.6992,581.0,576.74517463,588.0,583.74517463,582.0,577.74517463
8475,556.5971,551.5663,558.0,554.57479622,550.0,546.57479622,557.0,553.57538309
8476,472.4337,471.9377,478.0,474.66971674,472.0,468.66971674,482.0,478.67032947
8477,483.6768,486.165,493.0,489.32655178,498.0,494.32655178,492.0,488.32719716
8478,693.5312,694.118,703.0,698.74326316,690.0,685.74326316,704.0,699.74326316
8479,585.2209,586.4493,593.0,589.78933574,590.0,586.78933574,595.0,591.78943213
8480,547.8387,547.9382,556.0,552.72273881,550.0,546.72273881,557.0,553.72287396
8481,516.4515,517.5631,531.0,527.46981557,526.0,522.46981557,527.0,523.46997081
8482,524.3691,525.5432,535.0,531.74698467,528.0,524.74698467,533.0,529.74710889
8483,601.5373,602.683,610.0,605.98982668,614.0,609.98982668,608.0,603.98982668
8484,556.6388,556.9542,563.0,559.08334711,567.0,563.08334711,565.0,561.08304893
8485,863.8005,864.1586,874.0,869.18145331,876.0,871.18145331,874.0,869.18167122
8486,569.0017,569.5877,578.0,574.70998426,580.0,576.70998426,581.0,577.71012711
8487,544.2021,545.0077,560.0,556.31763427,558.0,554.31763427,556.0,552.31827073
8488,631.6151,630.8144,638.0,634.01734515,646.0,642.01734515,648.0,644.01704787
8489,486.5306,486.671,497.0,493.52469129,514.0,510.52469129,497.0,493.52486085
8490,627.9407,627.6734,637.0,633.3126039,640.0,636.3126039,635.0,631.3126039
8491,562.6304,562.084,565.0,561.85467531,564.0,560.85467531,571.0,567.85504823
8492,571.5831,572.6129,580.0,576.64706652,582.0,578.64706652,580.0,576.64706652
8493,476.7328,476.8435,488.0,484.54372862,487.0,483.54372862,484.0,480.54388141
8494,553.9931,554.29,562.0,558.59810455,559.0,555.59810455,566.0,562.59824959
8495,540.6877,538.0319,548.0,544.72903173,556.0,552.72903173,554.0,550.72917768
8496,838.0869,835.8748,846.0,841.86074479,849.0,844.86074479,845.0,840.86094998
8497,568.4432,571.0388,579.0,575.84040777,578.0,574.84040777,581.0,577.84051671
8498,611.3329,610.871,618.0,613.6836445,617.0,612.6836445,619.0,614.68382
8499,594.701,594.5638,601.0,597.83642886,596.0,592.83642886,603.0,599.83642886
8500,620.4459,619.0499,627.0,624.01803432,617.0,614.01803432,624.0,621.01803432
8501,767.1952,767.14,774.0,769.47590756,780.0,775.47590756,780.0,775.47610288
8502,586.3687,585.777,591.0,586.69670095,592.0,587.69670095,593.0,588.69670095
8503,556.0869,555.6435,565.0,561.85995863,555.0,551.85995863,564.0,560.85995863
8504,728.8045,729.1273,736.0,731.74749384,737.0,732.74749384,739.0,734.74749384
8505,514.9321,514.1019,519.0,515.62874825,511.0,507.62874825,517.0,513.62874825
8506,577.8406,578.7975,589.0,585.21397857,581.0,577.21397857,590.0,586.21397857
8507,662.7908,661.6302,671.0,667.47304788,665.0,661.47304788,672.0,668.47262854
8508,616.2239,616.6705,627.0,623.95189778,622.0,618.95189778,624.0,620.95189778
8509,713.5197,713.6974,727.0,722.55646194,724.0,719.55646194,721.0,716.55615477
8510,703.2493,703.2324,713.0,708.7123868,709.0,704.7123868,712.0,707.71259618
8511,689.912,689.347,697.0,693.02098374,695.0,691.02098374,697.0,693.0211408
8512,790.3854,790.6567,800.0,795.10381551,802.0,797.10381551,802.0,797.10403974
8513,644.3033,644.1123,648.0,644.80672224,650.0,646.80672224,651.0,647.80672224
8514,495.7104,492.4269,499.0,495.98397764,498.0,494.98397764,502.0,498.98408729
8515,612.3957,613.2542,622.0,618.99353086,617.0,613.99353086,623.0,619.99353086
8516,604.8506,605.9004,618.0,614.35544297,612.0,608.35544297,614.0,610.35560136
8517,610.3241,611.5024,621.0,616.91469472,621.0,616.91469472,619.0,614.9148628
8518,633.0842,634.3046,643.0,639.1522308,640.0,636.1522308,643.0,639.1522308
8519,605.4512,604.9788,615.0,610.87761313,609.0,604.87761313,615.0,610.87713352
8520,573.9272,574.3374,585.0,581.27698955,582.0,578.27698955,582.0,578.27653066
8521,562.0399,564.8023,570.0,566.90321578,562.0,558.90321578,572.0,568.90321578
8522,619.2034,619.2128,628.0,625.01387757,623.0,620.01387757,630.0,627.01422988
8523,587.8009,585.6887,596.0,592.77461208,590.0,586.77461208,597.0,593.77461208
8524,614.4421,618.0276,622.0,618.02121958,625.0,621.02121958,621.0,617.02075599
8525,607.092,606.766,614.0,609.68734363,618.0,613.68734363,613.0,608.68750935
8526,621.8578,619.5803,629.0,624.70183815,644.0,639.70183815,625.0,620.70183815
8527,894.1843,893.6028,904.0,899.84821275,904.0,899.84821275,904.0,899.84841636
8528,552.2018,553.3209,561.0,557.98535442,558.0,554.98535442,558.0,554.98535442
8529,868.0485,866.3315,879.0,874.82102647,882.0,877.82102647,877.0,872.82072979
8530,468.4503,469.2092,479.0,475.44868144,483.0,479.44868144,475.0,471.44868144
8531,664.8267,664.7625,673.0,668.88219317,669.0,664.88219317,676.0,671.88219317
8532,592.3657,593.1211,601.0,597.49862499,603.0,599.49862499,601.0,597.49862499
8533,690.5721,690.5579,699.0,695.43137807,673.0,669.43137807,700.0,696.43096095
8534,524.662,524.5939,529.0,525.6501278,533.0,529.6501278,533.0,529.65066749
8535,587.323,586.7766,593.0,589.66772666,592.0,588.66772666,593.0,589.66784573
8536,515.8807,514.7617,527.0,523.19217954,538.0,534.19217954,529.0,525.1928511
8537,675.9991,675.1356,682.0,678.40346016,684.0,680.40346016,683.0,679.40346016
8538,678.096,676.6932,687.0,683.3546635,660.0,656.3546635,687.0,683.3546635
8539,536.9195,539.4548,549.0,545.16263687,564.0,560.16263687,548.0,544.16330936
8540,644.9972,644.3537,650.0,646.54466901,635.0,631.54466901,651.0,647.54507857
8541,500.1878,500.2952,509.0,505.48191933,512.0,508.48191933,510.0,506.48208143
8542,529.6469,529.7216,537.0,533.54261319,530.0,526.54261319,544.0,540.54277244
8543,609.1582,609.3895,616.0,612.98625475,619.0,615.98625475,619.0,615.98635664
8544,486.3915,488.6642,496.0,492.81402102,506.0,502.81402102,491.0,487.81415997
8545,502.6313,502.6754,509.0,505.23158823,521.0,517.23158823,511.0,507.23177592
8546,633.874,633.5448,644.0,639.65779631,641.0,636.65779631,640.0,635.65779631
8547,578.4807,578.1836,587.0,582.81840137,584.0,579.81840137,585.0,580.81840137
8548,585.301,586.2055,597.0,594.12039333,591.0,588.12039333,593.0,590.12046433
8549,613.0015,616.1288,624.0,620.1243371,623.0,619.1243371,623.0,619.1243371
8550,609.936,609.1022,615.0,611.0380815,613.0,609.0380815,618.0,614.0380815
8551,601.8034,602.2612,610.0,606.56890201,595.0,591.56890201,612.0,608.56890201
8552,486.9264,484.3718,503.0,499.1860197,495.0,491.1860197,495.0,491.18620088
8553,620.3802,620.5536,628.0,624.45850001,626.0,622.45850001,628.0,624.45807447
8554,594.7676,595.7903,607.0,602.80740205,601.0,596.80740205,605.0,600.80757145
8555,893.9442,893.2068,904.0,899.86525341,909.0,904.86525341,903.0,898.86495638
8556,549.2452,549.0754,556.0,552.83799069,551.0,547.83799069,558.0,554.83799069
8557,683.1639,685.3367,693.0,689.46485474,688.0,684.46485474,694.0,690.46485474
8558,531.3691,534.7434,544.0,541.06306537,542.0,539.06306537,539.0,536.06315132
8559,576.9558,577.8305,587.0,583.99885462,587.0,583.99885462,585.0,581.99895121
8560,505.4547,505.7556,515.0,511.54337309,514.0,510.54337309,514.0,510.54351405
8561,592.5714,592.2426,600.0,595.6550659,598.0,593.6550659,601.0,596.6550659
8562,704.4787,702.3044,712.0,707.62883823,713.0,708.62883823,713.0,708.62902364
8563,487.9383,486.8158,494.0,490.4526207,498.0,494.4526207,498.0,494.45307477
8564,716.6343,716.1059,722.0,717.34467156,728.0,723.34467156,724.0,719.34436265
8565,624.1847,625.0349,631.0,627.09027252,627.0,623.09027252,630.0,626.09045667
8566,596.7562,599.2514,607.0,603.10776895,609.0,605.10776895,607.0,603.10747044
8567,583.8052,583.0453,591.0,587.74749831,579.0,575.74749831,592.0,588.74749831
8568,579.4155,579.1504,585.0,581.46241465,588.0,584.46241465,587.0,583.46241465
8569,574.6342,574.7518,586.0,582.5049798,589.0,585.5049798,583.0,579.5049798
8570,651.8439,657.0181,667.0,662.79158513,663.0,658.79158513,659.0,654.79177884
8571,763.6301,764.7579,770.0,765.25553619,774.0,769.25553619,774.0,769.25523903
8572,645.4572,644.9991,655.0,651.3404334,642.0,638.3404334,654.0,650.34056723
8573,465.1047,464.9091,468.0,464.64162185,473.0,469.64162185,471.0,467.64177989
8574,533.8044,536.9338,545.0,541.55516743,543.0,539.55516743,545.0,541.55516743
8575,612.258,612.326,618.0,614.26868599,621.0,617.26868599,620.0,616.26824158
8576,591.9786,591.913,600.0,595.75404012,600.0,595.75404012,598.0,593.75420433
8577,627.5773,626.8204,635.0,631.94630743,627.0,623.94630743,635.0,631.94630743
8578,814.882,814.9297,825.0,820.70699799,822.0,817.70699799,822.0,817.70699799
8579,576.0023,576.2811,584.0,580.23283507,593.0,589.23283507,587.0,583.23299723
8580,567.2731,566.7947,575.0,571.5158262,572.0,568.5158262,575.0,571.51597668
8581,497.2558,495.1209,501.0,497.51345654,494.0,490.51345654,509.0,505.51361472
8582,621.0911,621.681,631.0,627.1736498,629.0,625.1736498,629.0,625.17380282
8583,827.4417,827.9639,840.0,835.17913513,836.0,831.17913513,839.0,834.17935434
8584,641.8652,641.9578,652.0,648.42801723,654.0,650.42801723,650.0,646.42758385
8585,583.7611,583.537,597.0,593.03155888,605.0,601.03155888,597.0,593.03107189
8586,506.1625,507.5636,518.0,514.54859332,513.0,509.54859332,515.0,511.54904243
8587,525.3217,525.5111,538.0,534.8511673,537.0,533.8511673,537.0,533.85131025
8588,578.8601,578.8005,587.0,583.47234387,589.0,585.47234387,587.0,583.47251338
8589,607.3864,607.6003,620.0,616.38075491,616.0,612.38075491,617.0,613.38135941
8590,575.0833,575.6447,583.0,579.10921241,593.0,589.10921241,582.0,578.10921241
8591,591.0344,591.0518,598.0,594.92605265,592.0,588.92605265,599.0,595.92605265
8592,608.318,608.7425,621.0,616.89241091,627.0,622.89241091,616.0,611.89241091
8593,992.1943,992.3322,1002.0,998.02699951,998.0,994.02699951,1000.0,996.02699951
8594,599.0906,598.4608,605.0,600.95207711,607.0,602.95207711,607.0,602.95207711
8595,900.4689,899.5034,911.0,906.21386144,909.0,904.21386144,910.0,905.21407684
8596,721.2841,722.8486,731.0,726.75202373,737.0,732.75202373,731.0,726.75221964
8597,592.0549,592.5573,605.0,600.93679945,611.0,606.93679945,598.0,593.93650017
8598,656.4709,654.9608,662.0,658.59626718,660.0,656.59626718,665.0,661.59626718
8599,648.1797,648.5135,658.0,654.88784126,652.0,648.88784126,657.0,653.88795419
8600,656.349,651.0356,661.0,657.07401973,664.0,660.07401973,659.0,655.07356085
8601,675.5153,675.358,683.0,679.47806169,682.0,678.47806169,682.0,678.47764471
8602,593.4379,593.6867,605.0,601.5055962,599.0,595.5055962,600.0,596.50617699
8603,498.4816,502.6804,514.0,510.21605787,518.0,514.21605787,509.0,505.21672427
8604,535.4607,535.9114,545.0,541.80163555,544.0,540.80163555,542.0,538.80163555
8605,471.3069,474.0985,486.0,482.3484024,499.0,495.3484024,479.0,475.34858337
8606,677.7582,677.3605,689.0,684.89594027,672.0,667.89594027,685.0,680.89594027
8607,527.235,525.1748,532.0,528.66398671,534.0,530.66398671,536.0,532.66413697
8608,486.1611,484.4814,493.0,489.85924031,490.0,486.85924031,494.0,490.85937435
8609,582.5329,581.7806,584.0,579.83514053,585.0,580.83514053,586.0,581.83514053
8610,726.9917,725.566,735.0,730.497484,737.0,732.497484,738.0,733.49769963
8611,503.7013,504.4905,512.0,508.68602735,515.0,511.68602735,513.0,509.68662923
8612,567.5109,568.6633,576.0,571.87574787,569.0,564.87574787,577.0,572.87574787
8613,606.3389,605.2527,614.0,610.11076076,615.0,611.11076076,617.0,613.11076076
8614,559.3474,559.5803,570.0,565.82659518,567.0,562.82659518,567.0,562.82659518
8615,611.0074,611.5649,623.0,619.75470495,619.0,615.75470495,622.0,618.75483183
8616,600.5437,600.6401,609.0,605.23384652,612.0,608.23384652,611.0,607.23354892
8617,709.5222,710.1048,719.0,715.30336486,729.0,725.30336486,719.0,715.30306779
8618,516.1586,515.2264,525.0,521.8092776,529.0,525.8092776,524.0,520.80942509
8619,637.4557,646.7899,655.0,650.90533818,663.0,658.90533818,644.0,639.90503987
8620,566.4992,565.6738,573.0,568.58976225,579.0,574.58976225,574.0,569.58993595
8621,595.1232,595.1411,607.0,603.49643838,596.0,592.49643838,607.0,603.49602392
8622,619.1186,619.6298,628.0,623.85112729,624.0,619.85112729,627.0,622.85112729
8623,699.8149,700.332,710.0,706.31231269,704.0,700.31231269,709.0,705.31231269
8624,620.4005,620.0682,627.0,623.32615262,622.0,618.32615262,630.0,626.32629472
8625,604.9484,593.1202,607.0,602.5412618,611.0,606.5412618,614.0,609.54144273
8626,854.3011,852.9982,860.0,855.23226687,865.0,860.23226687,864.0,859.23247842
8627,615.2789,615.0687,622.0,618.23902327,617.0,613.23902327,621.0,617.23857539
8628,644.0183,646.4122,650.0,646.10616355,650.0,646.10616355,647.0,643.10616355
8629,609.9604,609.7496,622.0,617.6915183,620.0,615.6915183,620.0,615.69169896
8630,637.6822,637.1818,645.0,641.35333138,645.0,641.35333138,646.0,642.35303475
8631,638.4874,639.1744,645.0,640.79910267,654.0,649.79910267,646.0,641.79929912
8632,645.5119,645.5404,652.0,648.13163383,651.0,647.13163383,653.0,649.13116973
8633,845.924,843.9644,850.0,845.35557146,850.0,845.35557146,847.0,842.35557146
8634,569.657,570.1719,579.0,575.73262768,576.0,572.73262768,579.0,575.73276153
8635,639.0837,639.6504,647.0,643.40724982,650.0,646.40724982,647.0,643.40681055
8636,714.312,713.8353,722.0,717.40948763,730.0,725.40948763,722.0,717.40970448
8637,686.3997,687.9423,696.0,691.68814714,694.0,689.68814714,695.0,690.68835761
8638,604.259,604.225,609.0,605.13999769,611.0,607.13999769,616.0,612.13969548
8639,645.9815,645.1463,656.0,652.54340553,634.0,630.54340553,654.0,650.54340553
8640,622.277,624.9772,633.0,629.14628939,633.0,629.14628939,632.0,628.14628939
8641,476.5997,478.77,490.0,486.78225551,487.0,483.78225551,484.0,480.78239817
8642,508.8051,511.1957,523.0,519.12597443,502.0,498.12597443,519.0,515.12549318
8643,593.6115,593.2757,603.0,598.84841099,603.0,598.84841099,599.0,594.84793117
8644,602.3793,602.0811,608.0,603.6024737,610.0,605.6024737,607.0,602.6024737
8645,631.5827,632.6395,643.0,639.13365995,643.0,639.13365995,640.0,636.13383895
8646,715.2656,715.6066,726.0,721.40994947,731.0,726.40994947,725.0,720.40965161
8647,666.5298,666.3301,673.0,669.16219612,634.0,630.16219612,675.0,671.16219612
8648,522.8167,520.7441,533.0,529.65389798,532.0,528.65389798,536.0,532.65445857
8649,608.3992,608.9781,613.0,608.74743361,619.0,614.74743361,616.0,611.74743361
8650,626.0303,627.6628,635.0,631.07915607,627.0,623.07915607,636.0,632.0787019
8651,640.7325,640.7148,649.0,644.76764261,648.0,643.76764261,649.0,644.76764261
8652,614.1251,616.2916,625.0,621.96023058,624.0,620.96023058,621.0,617.96023058
8653,630.1446,630.5825,643.0,640.06639617,639.0,636.06639617,639.0,636.06639617
8654,839.1036,837.3849,848.0,843.40299481,850.0,845.40299481,846.0,841.40320813
8655,775.2243,775.6556,785.0,780.67236393,799.0,794.67236393,784.0,779.67257139
8656,630.0531,630.1208,639.0,635.12704038,630.0,626.12704038,634.0,630.12704038
8657,553.3815,553.8326,561.0,557.637051,565.0,561.637051,562.0,558.63719837
8658,508.5337,509.5193,519.0,515.67534551,516.0,512.67534551,515.0,511.67549882
8659,464.257,464.9791,474.0,470.50697452,473.0,469.50697452,473.0,469.50697452
8660,650.8361,651.0991,659.0,655.36800224,656.0,652.36800224,658.0,654.36770579
8661,626.5752,625.2129,634.0,630.30757878,635.0,631.30757878,632.0,628.30757878
8662,611.0944,611.0874,620.0,616.39676588,615.0,611.39676588,619.0,615.39633587
8663,573.1929,572.7693,581.0,577.14018829,580.0,576.14018829,578.0,574.14018829
8664,739.9465,739.8137,749.0,744.75907542,744.0,739.75907542,748.0,743.75907542
8665,560.0205,559.6426,568.0,563.85997202,570.0,565.85997202,571.0,566.8596685
8666,883.5947,882.9464,892.0,887.24454682,897.0,892.24454682,893.0,888.24454682
8667,458.2481,458.5671,469.0,465.64072405,472.0,468.64072405,466.0,462.64088259
8668,657.9249,658.5228,670.0,665.93582411,670.0,665.93582411,668.0,663.93582411
8669,762.7471,762.5684,774.0,769.25419208,767.0,762.25419208,773.0,768.25440941
8670,625.655,625.3666,634.0,629.65726925,635.0,630.65726925,634.0,629.65726925
8671,669.8257,670.3422,689.0,685.04312108,696.0,692.04312108,673.0,669.04312108
8672,502.4085,502.3702,515.0,511.28089919,521.0,517.28089919,515.0,511.28107392
8673,833.1718,833.466,843.0,838.43718949,842.0,837.43718949,843.0,838.43738963
8674,612.1743,612.0908,619.0,614.8659076,622.0,617.8659076,620.0,615.8659076
8675,664.6465,662.1254,673.0,668.84848424,672.0,667.84848424,674.0,669.84866087
8676,736.2487,736.6266,745.0,740.52325072,748.0,743.52325072,744.0,739.52295402
8677,616.3863,616.287,623.0,618.66533815,620.0,615.66533815,623.0,618.66533815
8678,569.4006,568.0528,577.0,573.17428097,583.0,579.17428097,577.0,573.1738095
8679,582.2229,584.4893,594.0,590.62643723,590.0,586.62643723,590.0,586.62643723
8680,574.9915,575.0976,584.0,580.46222606,583.0,579.46222606,585.0,581.46237975
8681,584.229,584.6396,593.0,589.59004451,590.0,586.59004451,594.0,590.59057722
8682,594.9344,594.5313,601.0,596.77829986,600.0,595.77829986,601.0,596.77829986
8683,611.806,610.2187,618.0,614.06214403,617.0,613.06214403,622.0,618.06184527
8684,538.1324,539.864,550.0,546.5243987,546.0,542.5243987,548.0,544.5243987
8685,527.6147,527.8566,537.0,533.98919355,538.0,534.98919355,537.0,533.98919355
8686,631.6223,635.2953,644.0,640.0638899,640.0,636.0638899,641.0,637.0640831
8687,490.4096,488.0836,500.0,496.36013834,501.0,497.36013834,500.0,496.36030953
8688,909.9086,911.066,930.0,925.95918446,907.0,902.95918446,910.0,905.95937633
8689,575.3453,575.0236,583.0,578.69955339,581.0,576.69955339,586.0,581.69955339
8690,530.3594,530.5638,535.0,531.63700171,539.0,535.63700171,536.0,532.63712267
